"","tissue","sample","technology","gene","cell_type","Z_score","log_fc","se","p_val","bias","xchr"
"417","Hippocampus","Mouse 1","Slide-seq","Sept4","Oligodendrocyte",3.93713466214689,-0.232661727803319,0.0590941757822555,8.24603374667431e-05,"paternal",FALSE
"418","Hippocampus","Mouse 1","Slide-seq","Mif","Oligodendrocyte",3.9224011377828,1.24936115183302,0.318519475175158,8.76708704445621e-05,"maternal",FALSE
"419","Hippocampus","Mouse 1","Slide-seq","Lap3","Oligodendrocyte",3.88993998684388,-1.01715093873811,0.261482424453387,0.000100269015813166,"paternal",FALSE
"420","Hippocampus","Mouse 1","Slide-seq","Tmem234","Oligodendrocyte",3.88943883642892,-1.45230713529513,0.373397602166323,0.000100476287100114,"paternal",FALSE
"421","Hippocampus","Mouse 1","Slide-seq","Glrx2","Oligodendrocyte",3.85065062317294,-1.41143852845459,0.366545466358504,0.000117804452425563,"paternal",FALSE
"422","Hippocampus","Mouse 1","Slide-seq","Adipor2","Oligodendrocyte",3.8388847837435,-0.618536838007096,0.161124095369158,0.000123594406992515,"paternal",FALSE
"423","Hippocampus","Mouse 1","Slide-seq","Bod1","Oligodendrocyte",3.81810586256286,-1.11925930608873,0.293145173648339,0.000134480220793132,"paternal",FALSE
"424","Hippocampus","Mouse 1","Slide-seq","Arl2","Oligodendrocyte",3.78651653382051,0.672309724459224,0.177553621766674,0.000152773935146988,"maternal",FALSE
"425","Hippocampus","Mouse 1","Slide-seq","Set","Oligodendrocyte",3.75135699850978,0.902400897970153,0.240553191372783,0.000175880057759094,"maternal",FALSE
"426","Hippocampus","Mouse 1","Slide-seq","Bpgm","Oligodendrocyte",3.72267278042236,-0.510048616927984,0.13701140202554,0.000197124924253987,"paternal",FALSE
"427","Hippocampus","Mouse 1","Slide-seq","Phgdh","Oligodendrocyte",3.70152208407348,-0.658101260962867,0.177792066618885,0.000214309999247162,"paternal",FALSE
"428","Hippocampus","Mouse 1","Slide-seq","Rpl3","Oligodendrocyte",3.62162452095483,-1.74211618384678,0.481031695518639,0.000292758830676642,"paternal",FALSE
"429","Hippocampus","Mouse 1","Slide-seq","Rplp0","Oligodendrocyte",3.61984600958689,-0.639010824517841,0.176529836580194,0.00029477839194919,"paternal",FALSE
"430","Hippocampus","Mouse 1","Slide-seq","Churc1","Oligodendrocyte",3.6191888755113,-1.94337197691029,0.536963403612292,0.000295527886431517,"paternal",FALSE
"431","Hippocampus","Mouse 1","Slide-seq","Cryab","Oligodendrocyte",3.60280782054478,0.487268922139611,0.135246992459878,0.000314798271734862,"maternal",FALSE
"432","Hippocampus","Mouse 1","Slide-seq","Prps2","Oligodendrocyte",3.59231997143788,0.9189602552561,0.255812472876205,0.000327747070514355,"maternal",TRUE
"433","Hippocampus","Mouse 1","Slide-seq","Capns1","Oligodendrocyte",3.58536191718632,-0.654497420530165,0.182547100027156,0.000336611070273411,"paternal",FALSE
"434","Hippocampus","Mouse 1","Slide-seq","Gabarapl2","Oligodendrocyte",3.58366843954668,0.480479614080538,0.134074795753515,0.000338802107387428,"maternal",FALSE
"435","Hippocampus","Mouse 1","Slide-seq","Rpl38","Oligodendrocyte",3.57684867191723,0.865410762549566,0.241947826684459,0.000347761357807255,"maternal",FALSE
"436","Hippocampus","Mouse 1","Slide-seq","Rpl27a","Oligodendrocyte",3.55212018476742,1.99242592514621,0.560911743271059,0.000382140272475635,"maternal",FALSE
"437","Hippocampus","Mouse 1","Slide-seq","Zdhhc20","Oligodendrocyte",3.52102297517258,0.928573695218557,0.263722702682178,0.000429885367931229,"maternal",FALSE
"438","Hippocampus","Mouse 2","Slide-seq","Ckb","Astrocyte",11.1087249004426,-0.870909616278942,0.0783987022888866,1.13772476161377e-28,"paternal",FALSE
"439","Hippocampus","Mouse 2","Slide-seq","Mt3","Astrocyte",6.89155553257305,2.89687933594496,0.420352026803355,5.51855702619642e-12,"maternal",FALSE
"440","Hippocampus","Mouse 2","Slide-seq","Pla2g7","Astrocyte",6.37358464074256,-0.674797853943425,0.105874149631565,1.84660287549029e-10,"paternal",FALSE
"441","Hippocampus","Mouse 2","Slide-seq","Tspan7","Astrocyte",6.01971751684077,1.1827205247312,0.196474422831706,1.74721719315436e-09,"maternal",TRUE
"442","Hippocampus","Mouse 2","Slide-seq","Aldoc","Astrocyte",5.87935713706969,-0.361296472180258,0.0614516968024043,4.11862890281698e-09,"paternal",FALSE
"443","Hippocampus","Mouse 2","Slide-seq","Rps9","Astrocyte",5.84378787315049,-0.771151475237697,0.131960894539102,5.10269986954953e-09,"paternal",FALSE
"444","Hippocampus","Mouse 2","Slide-seq","Pdhb","Astrocyte",5.64791584794883,-1.59367284265037,0.28217007575089,1.62404634422129e-08,"paternal",FALSE
"445","Hippocampus","Mouse 2","Slide-seq","Ndufb11","Astrocyte",5.59111516240374,1.16413546884008,0.208211677818418,2.25615873349666e-08,"maternal",TRUE
"446","Hippocampus","Mouse 2","Slide-seq","Pantr1","Astrocyte",5.31350766541628,-1.47450622434722,0.277501476838785,1.0753491016315e-07,"paternal",FALSE
"447","Hippocampus","Mouse 2","Slide-seq","Aldh1a1","Astrocyte",5.20433392258591,-0.946315499008497,0.181832202369193,1.94693648836018e-07,"paternal",FALSE
"448","Hippocampus","Mouse 2","Slide-seq","Atp1a2","Astrocyte",5.13915632960429,-0.309546891426707,0.0602330171673415,2.75974733689218e-07,"paternal",FALSE
"449","Hippocampus","Mouse 2","Slide-seq","Rps24","Astrocyte",5.13588911029844,-1.08880875491533,0.212000051311868,2.80813210240496e-07,"paternal",FALSE
"450","Hippocampus","Mouse 2","Slide-seq","Rpsa","Astrocyte",5.07408124083444,2.60890107331574,0.514162259035234,3.89372687766918e-07,"maternal",FALSE
"451","Hippocampus","Mouse 2","Slide-seq","Rpl38","Astrocyte",4.83616591493105,3.47679556553039,0.718915692035343,1.32367449247315e-06,"maternal",FALSE
"452","Hippocampus","Mouse 2","Slide-seq","Dbi","Astrocyte",4.57491886681554,0.468593760426577,0.102426682104802,4.76404569568516e-06,"maternal",FALSE
"453","Hippocampus","Mouse 2","Slide-seq","2900052N01Rik","Astrocyte",4.20746765414336,-2.47534500889638,0.588321815488884,2.58248353733296e-05,"paternal",FALSE
"454","Hippocampus","Mouse 2","Slide-seq","Tubb2a","Astrocyte",4.20059866734395,0.538218391621963,0.128128972616725,2.66210121085287e-05,"maternal",FALSE
"455","Hippocampus","Mouse 2","Slide-seq","Cst3","Astrocyte",4.05096743973732,0.128972765120734,0.031837522033773,5.10063055711227e-05,"maternal",FALSE
"456","Hippocampus","Mouse 2","Slide-seq","Glo1","Astrocyte",3.93318654347519,1.11146466514927,0.282586308293231,8.38271317098078e-05,"maternal",FALSE
"457","Hippocampus","Mouse 2","Slide-seq","Ndrg2","Astrocyte",3.91860412118716,0.198452164937783,0.0506435860322786,8.90632549890216e-05,"maternal",FALSE
"458","Hippocampus","Mouse 2","Slide-seq","Spink8","CA1",6.78849192829618,1.83843276087414,0.270816078194198,1.13311718282782e-11,"maternal",FALSE
"459","Hippocampus","Mouse 2","Slide-seq","Ywhaz","CA1",5.36215893306368,2.78668312949541,0.519694243360152,8.22331366625345e-08,"maternal",FALSE
"460","Hippocampus","Mouse 2","Slide-seq","Scoc","CA1",4.93278831688459,2.25363900762589,0.456869190983089,8.10639938481277e-07,"maternal",FALSE
"461","Hippocampus","Mouse 2","Slide-seq","Meg3","CA1",4.73041191384211,4.75213391730393,1.00459198984305,2.24064733857212e-06,"maternal",FALSE
"462","Hippocampus","Mouse 2","Slide-seq","Pdhb","CA1",4.52842917968066,-1.65185716034062,0.364774868899927,5.94237908190801e-06,"paternal",FALSE
"463","Hippocampus","Mouse 2","Slide-seq","Serinc1","CA1",4.49474241857149,0.829805905344246,0.184617009845911,6.96542108831766e-06,"maternal",FALSE
"464","Hippocampus","Mouse 2","Slide-seq","Scoc","CA3",7.601915143731,1.89393108156037,0.249138676998023,2.91780043485488e-14,"maternal",FALSE
"465","Hippocampus","Mouse 2","Slide-seq","Pdhb","CA3",7.38563453399089,-1.90791249595151,0.258327498764085,1.517280301368e-13,"paternal",FALSE
"466","Hippocampus","Mouse 2","Slide-seq","Ywhaz","CA3",7.38153470102317,1.55546159836831,0.210723333475992,1.56475218767952e-13,"maternal",FALSE
"467","Hippocampus","Mouse 2","Slide-seq","Syp","CA3",6.12534824427161,1.05596958321727,0.17239339562527,9.04854782486871e-10,"maternal",TRUE
"468","Hippocampus","Mouse 2","Slide-seq","Uba1","CA3",6.08441556321322,1.87863300921457,0.308761456165635,1.16916997387124e-09,"maternal",TRUE
"469","Hippocampus","Mouse 2","Slide-seq","Serinc1","CA3",5.38145887551341,0.572192568121102,0.106326663709107,7.38845842425118e-08,"maternal",FALSE
"470","Hippocampus","Mouse 2","Slide-seq","Ogfrl1","CA3",5.1546693249579,1.02523012503455,0.198893480920413,2.54078885322121e-07,"maternal",FALSE
"471","Hippocampus","Mouse 2","Slide-seq","Epha4","CA3",4.52985375677385,1.09499664325133,0.241728917101108,5.90245280689907e-06,"maternal",FALSE
"472","Hippocampus","Mouse 2","Slide-seq","Nell2","CA3",4.52657589829105,1.78466795615237,0.394264449829759,5.99470753019439e-06,"maternal",FALSE
"473","Hippocampus","Mouse 2","Slide-seq","Cck","CA3",4.50245513961201,-0.612321463181122,0.135997237994444,6.71729365766311e-06,"paternal",FALSE
"474","Hippocampus","Mouse 2","Slide-seq","App","CA3",4.32253081460414,0.64815042525722,0.149946976217584,1.54249531383631e-05,"maternal",FALSE
"475","Hippocampus","Mouse 2","Slide-seq","Fgf13","CA3",4.30652901953468,1.8928602722602,0.439532687153406,1.65836182298255e-05,"maternal",TRUE
"476","Hippocampus","Mouse 2","Slide-seq","Arhgef9","CA3",4.13512918803232,2.29399705407091,0.554758255367227,3.54755010869207e-05,"maternal",TRUE
"477","Hippocampus","Mouse 2","Slide-seq","Hprt","CA3",4.12951108521837,1.7317008733473,0.419347675211707,3.63535475582316e-05,"maternal",TRUE
"478","Hippocampus","Mouse 2","Slide-seq","Rps3a1","Dentate",9.47013655537407,-2.84594802713608,0.300518161538133,2.79478093262495e-21,"paternal",FALSE
"479","Hippocampus","Mouse 2","Slide-seq","Ubb","Dentate",8.57645484008258,-2.07630030275769,0.242093072425914,9.78420619772928e-18,"paternal",FALSE
"480","Hippocampus","Mouse 2","Slide-seq","Pdhb","Dentate",8.00815248831059,-1.54742525790227,0.193231242806756,1.16444467687494e-15,"paternal",FALSE
"481","Hippocampus","Mouse 2","Slide-seq","Ywhaz","Dentate",7.83003058607296,1.66979708791305,0.213255500033815,4.87751293844228e-15,"maternal",FALSE
"482","Hippocampus","Mouse 2","Slide-seq","Scoc","Dentate",6.78798065065776,2.00095075205485,0.294778499679571,1.13713897126195e-11,"maternal",FALSE
"483","Hippocampus","Mouse 2","Slide-seq","Morf4l1","Dentate",6.71383536601444,-1.57257024223545,0.234228299698236,1.89574193346879e-11,"paternal",FALSE
"484","Hippocampus","Mouse 2","Slide-seq","Uba1","Dentate",6.29969392016259,1.36776834626834,0.217116635125828,2.98233972431348e-10,"maternal",TRUE
"485","Hippocampus","Mouse 2","Slide-seq","Glo1","Dentate",5.94093599488246,1.41859467207044,0.238783025653268,2.83399256748452e-09,"maternal",FALSE
"486","Hippocampus","Mouse 2","Slide-seq","A830018L16Rik","Dentate",5.6865934994348,1.29821430523048,0.22829384680996,1.29598444754739e-08,"maternal",FALSE
"487","Hippocampus","Mouse 2","Slide-seq","Fgf13","Dentate",4.94593450758314,1.73792689029074,0.351384937998297,7.57794355303511e-07,"maternal",TRUE
"488","Hippocampus","Mouse 2","Slide-seq","Rpl9","Dentate",4.91250883496073,4.93254248560497,1.00407808948895,8.99183300795752e-07,"maternal",FALSE
"489","Hippocampus","Mouse 2","Slide-seq","Map1b","Dentate",4.88061714081618,-0.549953566515707,0.112681152946109,1.05754374400108e-06,"paternal",FALSE
"490","Hippocampus","Mouse 2","Slide-seq","Serinc1","Dentate",4.88009931565923,0.582986061655275,0.119461925658888,1.06032430752541e-06,"maternal",FALSE
"491","Hippocampus","Mouse 2","Slide-seq","Arhgef9","Dentate",4.711157673099,1.58089021149947,0.335563001961588,2.46313569711389e-06,"maternal",TRUE
"492","Hippocampus","Mouse 2","Slide-seq","Tceal5","Dentate",4.70400104067014,2.18311028004308,0.464096470465931,2.55111945277892e-06,"maternal",TRUE
"493","Hippocampus","Mouse 2","Slide-seq","Syp","Dentate",4.62177887020059,0.949903320816886,0.205527643683147,3.80463446108577e-06,"maternal",TRUE
"494","Hippocampus","Mouse 2","Slide-seq","Pcsk1n","Dentate",4.58019590514637,1.51486712127145,0.330742866166341,4.64540594872801e-06,"maternal",TRUE
"495","Hippocampus","Mouse 2","Slide-seq","Mageh1","Dentate",4.53060994216564,1.81344639891365,0.400265399595804,5.88136382625169e-06,"maternal",TRUE
"496","Hippocampus","Mouse 2","Slide-seq","Rasgrf1","Dentate",4.50555878140968,-1.55005765688669,0.344032279255208,6.61985102799245e-06,"paternal",FALSE
"497","Hippocampus","Mouse 2","Slide-seq","Gnl3l","Dentate",4.37295853610869,2.436551399057,0.557186028391933,1.225740111097e-05,"maternal",TRUE
"498","Hippocampus","Mouse 2","Slide-seq","Rpl28","Dentate",4.33640022065919,-1.59355352807383,0.367483038231095,1.44835127810861e-05,"paternal",FALSE
"499","Hippocampus","Mouse 2","Slide-seq","Rpsa","Dentate",4.32293272387347,2.50711388414173,0.579956720190474,1.53968695479149e-05,"maternal",FALSE
"500","Hippocampus","Mouse 2","Slide-seq","Nell2","Dentate",4.23457459130832,2.51640770386697,0.59425277548116,2.28984770849937e-05,"maternal",FALSE
"501","Hippocampus","Mouse 2","Slide-seq","Araf","Dentate",4.19010926491912,1.30996364191204,0.312632334645651,2.7882015864759e-05,"maternal",TRUE
"502","Hippocampus","Mouse 2","Slide-seq","Mif","Dentate",4.17870867937061,1.42771539034311,0.341664255608782,2.93168924267162e-05,"maternal",FALSE
"503","Hippocampus","Mouse 2","Slide-seq","Ndufb11","Dentate",4.16978779002985,0.92464277865225,0.22174816206789,3.0488339581027e-05,"maternal",TRUE
"504","Hippocampus","Mouse 2","Slide-seq","Pgrmc1","Dentate",4.13431784350895,1.88640785039245,0.456280315591649,3.56010490509215e-05,"maternal",TRUE
"505","Hippocampus","Mouse 2","Slide-seq","Rps24","Dentate",4.03069590516843,-1.28523982559612,0.318863009225802,5.56119551742595e-05,"paternal",FALSE
"506","Hippocampus","Mouse 2","Slide-seq","Ube2k","Dentate",4.01310609146243,-1.77974175731294,0.443482359237699,5.99249637417811e-05,"paternal",FALSE
"507","Hippocampus","Mouse 2","Slide-seq","Psmb1","Dentate",3.96903255236069,0.610768569860532,0.153883487173029,7.21650240117104e-05,"maternal",FALSE
"508","Hippocampus","Mouse 2","Slide-seq","Ndufs5","Dentate",3.93706664693985,-0.557551415982438,0.141615945571001,8.24837042258221e-05,"paternal",FALSE
"509","Hippocampus","Mouse 2","Slide-seq","Sphkap","Dentate",3.87652499231677,0.97514368509193,0.251550986263381,0.000105958930695912,"maternal",FALSE
"510","Hippocampus","Mouse 2","Slide-seq","Nefm","Dentate",3.87361053558853,-0.828229628781969,0.213813345759122,0.000107234735541165,"paternal",FALSE
"511","Hippocampus","Mouse 2","Slide-seq","Pdhb","Interneuron",5.96343294586078,-2.06481342668499,0.346245769078058,2.46992837942187e-09,"paternal",FALSE
"512","Hippocampus","Mouse 2","Slide-seq","Meg3","Interneuron",5.26865729453501,3.77129216485702,0.715797584475432,1.37425255544418e-07,"maternal",FALSE
"513","Hippocampus","Mouse 2","Slide-seq","Scoc","Interneuron",4.56181947323511,1.96042170361019,0.429745568651342,5.07122412028447e-06,"maternal",FALSE
"514","Hippocampus","Mouse 2","Slide-seq","Serpini1","Interneuron",4.50497074635962,0.923717024894648,0.205043956310057,6.63820866113519e-06,"maternal",FALSE
"515","Hippocampus","Mouse 2","Slide-seq","Plp1","Oligodendrocyte",16.6746981507271,1.38222353872111,0.0828934668697937,2.00220277018075e-62,"maternal",TRUE
"516","Hippocampus","Mouse 2","Slide-seq","Ptgds","Oligodendrocyte",7.44935368746752,-1.58462252885416,0.212719464712766,9.37985993169506e-14,"paternal",FALSE
"517","Hippocampus","Mouse 2","Slide-seq","Rps3a1","Oligodendrocyte",5.78616218582178,-3.26465701923106,0.564218028182941,7.20126891103333e-09,"paternal",FALSE
"518","Hippocampus","Mouse 3","Slide-seq","Rplp1","Astrocyte",27.9395645307925,-1.04389897179282,0.0373627502548342,8.8276675759179e-172,"paternal",FALSE
"519","Hippocampus","Mouse 3","Slide-seq","Rpl37","Astrocyte",26.5083231523377,2.02118080626287,0.0762470260622513,7.77118801033069e-155,"maternal",FALSE
"520","Hippocampus","Mouse 3","Slide-seq","Rpl9","Astrocyte",25.7814069936506,4.03986092940218,0.156696681852821,1.4333387330633e-146,"maternal",FALSE
"521","Hippocampus","Mouse 3","Slide-seq","Gapdh","Astrocyte",21.4793554142904,-1.13298969672738,0.0527478443777504,2.42852844282963e-102,"paternal",FALSE
"522","Hippocampus","Mouse 3","Slide-seq","Ndufs5","Astrocyte",21.2190623468718,-2.33355636457666,0.109974527923505,6.36812937899535e-100,"paternal",FALSE
"523","Hippocampus","Mouse 3","Slide-seq","Rps19","Astrocyte",20.8275741702749,-1.88295341384044,0.0904067558922823,2.4348489903068e-96,"paternal",FALSE
"524","Hippocampus","Mouse 3","Slide-seq","Pla2g7","Astrocyte",20.4826750380001,-0.91488397434449,0.0446662348861743,3.07309441595534e-93,"paternal",FALSE
"525","Hippocampus","Mouse 3","Slide-seq","Ndufb11","Astrocyte",18.2924498119467,4.04735178682707,0.221258050640313,9.50459769729688e-75,"maternal",TRUE
"526","Hippocampus","Mouse 3","Slide-seq","Rpl7a","Astrocyte",18.1181884721219,-2.20087727755299,0.121473362579236,2.29011934629452e-73,"paternal",FALSE
"527","Hippocampus","Mouse 3","Slide-seq","Tspan7","Astrocyte",16.0582999895095,5.56382700371988,0.346476713435083,5.00069985299695e-58,"maternal",TRUE
"528","Hippocampus","Mouse 3","Slide-seq","Pdhb","Astrocyte",15.9078807800252,-1.94520302397237,0.122279205562998,5.58729648356637e-57,"paternal",FALSE
"529","Hippocampus","Mouse 3","Slide-seq","Fau","Astrocyte",15.8865860664605,0.918345639923259,0.0578063553794011,7.84872967963226e-57,"maternal",FALSE
"530","Hippocampus","Mouse 3","Slide-seq","Sod1","Astrocyte",14.8001227019249,-1.28424430027014,0.0867725441291857,1.46215650528051e-49,"paternal",FALSE
"531","Hippocampus","Mouse 3","Slide-seq","Psma7","Astrocyte",14.3699988748884,-2.11139060754802,0.146930464360556,7.98325442122061e-47,"paternal",FALSE
"532","Hippocampus","Mouse 3","Slide-seq","Rps24","Astrocyte",14.1495409775536,-0.610307635064802,0.0431326808433557,1.87980270607404e-45,"paternal",FALSE
"533","Hippocampus","Mouse 3","Slide-seq","Rps13","Astrocyte",13.5461060976435,-4.17910269945976,0.30850952069442,8.354588095854e-42,"paternal",FALSE
"534","Hippocampus","Mouse 3","Slide-seq","Retsat","Astrocyte",13.5388924641689,2.43544663845203,0.179885219185951,9.21680544470893e-42,"maternal",FALSE
"535","Hippocampus","Mouse 3","Slide-seq","Pantr1","Astrocyte",13.2186044785818,-1.03582540147094,0.0783611767149323,6.85234900863978e-40,"paternal",FALSE
"536","Hippocampus","Mouse 3","Slide-seq","Aldoc","Astrocyte",12.4938325961484,-0.321249216058433,0.0257126236954278,8.06717673881592e-36,"paternal",FALSE
"537","Hippocampus","Mouse 3","Slide-seq","Rps8","Astrocyte",12.1273898311293,-0.608902901624872,0.0502088998625165,7.56215191256377e-34,"paternal",FALSE
"538","Hippocampus","Mouse 3","Slide-seq","Rpl17","Astrocyte",11.983467640018,-3.16084128433495,0.263766831044758,4.33791585435211e-33,"paternal",FALSE
"539","Hippocampus","Mouse 3","Slide-seq","Dbi","Astrocyte",11.3967813283026,0.39427334133195,0.0345951483997343,4.33864446988573e-30,"maternal",FALSE
"540","Hippocampus","Mouse 3","Slide-seq","Rps9","Astrocyte",11.3549079913899,-0.603789435278023,0.053174313322121,7.01136663828319e-30,"paternal",FALSE
"541","Hippocampus","Mouse 3","Slide-seq","Rpl11","Astrocyte",11.2761136628375,-2.58838127816705,0.229545511473295,1.72185860164657e-29,"paternal",FALSE
"542","Hippocampus","Mouse 3","Slide-seq","Polr2l","Astrocyte",11.2580621654804,1.43403729902829,0.127378697856665,2.11355199247441e-29,"maternal",FALSE
"543","Hippocampus","Mouse 3","Slide-seq","Dnaja1","Astrocyte",10.8987227244281,-2.31697533877493,0.212591456573322,1.16886537599525e-27,"paternal",FALSE
"544","Hippocampus","Mouse 3","Slide-seq","Glo1","Astrocyte",10.6509639954999,0.963260359052734,0.0904387959117804,1.72568651892787e-26,"maternal",FALSE
"545","Hippocampus","Mouse 3","Slide-seq","Rpl36","Astrocyte",10.6047772450891,1.17933377376307,0.111207783672137,2.83137888537907e-26,"maternal",FALSE
"546","Hippocampus","Mouse 3","Slide-seq","Elp6","Astrocyte",10.4936854777945,-1.94294842920598,0.185154056057562,9.2354209386675e-26,"paternal",FALSE
"547","Hippocampus","Mouse 3","Slide-seq","Tst","Astrocyte",10.4404901317498,2.22994266095683,0.213586012995263,1.61972246736393e-25,"maternal",FALSE
"548","Hippocampus","Mouse 3","Slide-seq","Slc6a11","Astrocyte",10.3943587936737,-0.5025260572459,0.0483460372324028,2.63050213674995e-25,"paternal",FALSE
"549","Hippocampus","Mouse 3","Slide-seq","Aldh1a1","Astrocyte",10.3421087859356,-0.789332447964172,0.0763221954344167,4.54425964391948e-25,"paternal",FALSE
"550","Hippocampus","Mouse 3","Slide-seq","Sat1","Astrocyte",10.2310837194546,1.00828491878321,0.0985511355816534,1.43899945562728e-24,"maternal",TRUE
"551","Hippocampus","Mouse 3","Slide-seq","Tmem47","Astrocyte",10.0862872816029,4.15178976830043,0.411627157980435,6.35269716113901e-24,"maternal",TRUE
"552","Hippocampus","Mouse 3","Slide-seq","2900052N01Rik","Astrocyte",9.99192414246552,-1.41923701203393,0.142038409399267,1.65340637524532e-23,"paternal",FALSE
"553","Hippocampus","Mouse 3","Slide-seq","Cnot3","Astrocyte",9.86648976971937,-6.98010505787402,0.707455763983684,5.81645126929117e-23,"paternal",FALSE
"554","Hippocampus","Mouse 3","Slide-seq","Ttyh1","Astrocyte",9.67847873006047,-6.84755026039526,0.707502744116944,3.72213045848196e-22,"paternal",FALSE
"555","Hippocampus","Mouse 3","Slide-seq","Kcnk1","Astrocyte",9.22226842045371,-1.0822170293188,0.117348246654651,2.90880222528304e-20,"paternal",FALSE
"556","Hippocampus","Mouse 3","Slide-seq","Sec61g","Astrocyte",9.09408607980117,2.56080000194288,0.281589593442563,9.53852857586062e-20,"maternal",FALSE
"557","Hippocampus","Mouse 3","Slide-seq","Gpm6b","Astrocyte",8.94346883468463,5.17921257776986,0.579105565581422,3.7714171958492e-19,"maternal",TRUE
"558","Hippocampus","Mouse 3","Slide-seq","Tubb2a","Astrocyte",8.81405443886966,0.638877458324476,0.0724839473996269,1.20699399865195e-18,"maternal",FALSE
"559","Hippocampus","Mouse 3","Slide-seq","Churc1","Astrocyte",8.79299452543744,-2.33408748595687,0.265448531692421,1.4562557089885e-18,"paternal",FALSE
"560","Hippocampus","Mouse 3","Slide-seq","Rpl8","Astrocyte",8.42521305826718,-0.45864239227821,0.0544368895013486,3.60094402924481e-17,"paternal",FALSE
"561","Hippocampus","Mouse 3","Slide-seq","Ndrg2","Astrocyte",8.22462702382034,0.168651440825836,0.0205056643100512,1.95799189428404e-16,"maternal",FALSE
"562","Hippocampus","Mouse 3","Slide-seq","Marc2","Astrocyte",8.18406926415739,0.811597970042392,0.0991680231247349,2.74416218594046e-16,"maternal",FALSE
"563","Hippocampus","Mouse 3","Slide-seq","Psmb3","Astrocyte",8.09755023734119,-1.19638614333665,0.147746677485199,5.60769493594284e-16,"paternal",FALSE
"564","Hippocampus","Mouse 3","Slide-seq","Ndufa12","Astrocyte",8.04284406848125,-0.43980792740899,0.0546831349289158,8.7776994736891e-16,"paternal",FALSE
"565","Hippocampus","Mouse 3","Slide-seq","Atp1a2","Astrocyte",8.03167710595748,-0.180171775209397,0.0224326467352323,9.61491482549668e-16,"paternal",FALSE
"566","Hippocampus","Mouse 3","Slide-seq","Tbcb","Astrocyte",7.75772334228562,-1.06916245850498,0.137819101214555,8.64675178084721e-15,"paternal",FALSE
"567","Hippocampus","Mouse 3","Slide-seq","Hnrnpc","Astrocyte",7.63569591679371,-1.81708012520013,0.237971776901657,2.24603873022483e-14,"paternal",FALSE
"568","Hippocampus","Mouse 3","Slide-seq","Mrpl23","Astrocyte",7.34570225635553,2.2916526125012,0.311971889483875,2.04681557068695e-13,"maternal",FALSE
"569","Hippocampus","Mouse 3","Slide-seq","Gdi2","Astrocyte",7.2563753339125,-2.09395575138528,0.288567729069805,3.97600837929209e-13,"paternal",FALSE
"570","Hippocampus","Mouse 3","Slide-seq","Vma21","Astrocyte",7.09360375996094,4.1239705085952,0.581364655842844,1.30663904579387e-12,"maternal",TRUE
"571","Hippocampus","Mouse 3","Slide-seq","Rps28","Astrocyte",7.0730038814019,-0.250079471233489,0.0353568972146418,1.51615245012876e-12,"paternal",FALSE
"572","Hippocampus","Mouse 3","Slide-seq","Glrx2","Astrocyte",6.9454452659432,-3.77936553327858,0.544150214790489,3.77268479104947e-12,"paternal",FALSE
"573","Hippocampus","Mouse 3","Slide-seq","Cfl1","Astrocyte",6.94339452521215,-0.782039832653447,0.11263076436371,3.82788436613844e-12,"paternal",FALSE
"574","Hippocampus","Mouse 3","Slide-seq","Rab33b","Astrocyte",6.92904076675616,-1.10255904701754,0.159121454777311,4.23703703561693e-12,"paternal",FALSE
"575","Hippocampus","Mouse 3","Slide-seq","Rps15","Astrocyte",6.85815386566342,-2.87337236736913,0.418971697581063,6.97561060989638e-12,"paternal",FALSE
"576","Hippocampus","Mouse 3","Slide-seq","Ankfy1","Astrocyte",6.85619240590484,-1.74794777651905,0.254944387939528,7.07201140064877e-12,"paternal",FALSE
"577","Hippocampus","Mouse 3","Slide-seq","Eno1","Astrocyte",6.68613723066014,1.94445121521851,0.290818322768186,2.29138169554107e-11,"maternal",FALSE
"578","Hippocampus","Mouse 3","Slide-seq","Pmvk","Astrocyte",6.61599718316387,-1.17286668901368,0.17727738639284,3.69055395136756e-11,"paternal",FALSE
"579","Hippocampus","Mouse 3","Slide-seq","Prdx6","Astrocyte",6.5267973347084,-0.249460949829205,0.0382210350706944,6.71908621868705e-11,"paternal",FALSE
"580","Hippocampus","Mouse 3","Slide-seq","Rpl23a","Astrocyte",6.50379368571909,1.19341652906129,0.183495446923812,7.83192939305815e-11,"maternal",FALSE
"581","Hippocampus","Mouse 3","Slide-seq","Ndufs6","Astrocyte",6.48614144058883,0.439400632828709,0.0677445345362094,8.80625005977546e-11,"maternal",FALSE
"582","Hippocampus","Mouse 3","Slide-seq","Nudt5","Astrocyte",6.33694031249245,1.57029237153196,0.247799773091809,2.34372732270031e-10,"maternal",FALSE
"583","Hippocampus","Mouse 3","Slide-seq","Kcnj16","Astrocyte",6.26935596296924,1.01024914392164,0.161140817316612,3.62544479835229e-10,"maternal",FALSE
"584","Hippocampus","Mouse 3","Slide-seq","Lap3","Astrocyte",6.13175814174798,-1.09751518025983,0.178988661145556,8.6913165786744e-10,"paternal",FALSE
"585","Hippocampus","Mouse 3","Slide-seq","Smdt1","Astrocyte",6.09380814770647,-0.398946595456554,0.065467534550904,1.1025578903505e-09,"paternal",FALSE
"586","Hippocampus","Mouse 3","Slide-seq","Gcsh","Astrocyte",6.06127382910729,-0.667039166286214,0.110049337002888,1.35047688936134e-09,"paternal",FALSE
