gene_id	gene_name
290	2610020C07Rik
291	2610021A01Rik
292	2610027K06Rik
293	2610028E06Rik
294	2610035D17Rik
295	2610035F20Rik
296	2610037D02Rik
297	2610042L04Rik
298	2610044O15Rik8
299	2610203C22Rik
300	2610300M13Rik
301	2610301B20Rik
302	2610306M01Rik
303	2610307P16Rik
304	2610316D01Rik
305	2610318N02Rik
306	2610507B11Rik
307	2610528A11Rik
308	2700029L08Rik
309	2700033N17Rik
310	2700038G22Rik
311	2700046A07Rik
312	2700046G09Rik
313	2700049A03Rik
314	2700054A10Rik
315	2700062C07Rik
316	2700068H02Rik
317	2700069I18Rik
318	2700081O15Rik
319	2700097O09Rik
320	2700099C18Rik
321	2810001G20Rik
322	2810002D19Rik
323	2810004N23Rik
324	2810006K23Rik
325	2810013P06Rik
326	2810021J22Rik
327	2810025M15Rik
328	2810029C07Rik
329	2810030D12Rik
330	2810032G03Rik
331	2810039B14Rik
332	2810049E08Rik
333	2810402E24Rik
334	2810403D21Rik
335	2810405F17Rik
336	2810407A14Rik
337	2810408A11Rik
338	2810408I11Rik
339	2810410L24Rik
340	2810414N06Rik
341	2810428J06Rik
342	2810429I04Rik
343	2810430I11Rik
344	2810433D01Rik
345	2810454H06Rik
346	2810455O05Rik
347	2810459M11Rik
348	2900002M20Rik
349	2900005J15Rik
350	2900009J06Rik
351	2900022M07Rik
352	2900026A02Rik
353	2900027M19Rik
354	2900042K21Rik
355	2900052L18Rik
356	2900052N01Rik
357	2900064F13Rik
358	2900064K03Rik
359	2900072N19Rik
360	2900076A07Rik
361	2900076G11Rik
362	2900079G21Rik
363	2900092O11Rik
364	2900093K20Rik
365	2900097C17Rik
366	3000002C10Rik
367	3010001F23Rik
368	3010003L21Rik
369	3110001I22Rik
370	3110009E18Rik
371	3110021N24Rik
372	3110040N11Rik
373	3110045C21Rik
374	3110053B16Rik
375	3110056K07Rik
376	3110070M22Rik
377	3110080O07Rik
378	3110082I17Rik
379	3110082J24Rik
380	3110083C13Rik
381	3222401L13Rik
382	3300002A11Rik
383	3300002I08Rik
384	3300002P13Rik
385	3300005D01Rik
386	3425401B19Rik
387	3632454L22Rik
388	3830403N18Rik
389	3830406C13Rik
390	3830408C21Rik
391	3830432H09Rik
392	4430402I18Rik
393	4631405J19Rik
394	4632404H12Rik
395	4632404M16Rik
396	4632411P08Rik
397	4632415L05Rik
398	4632427E13Rik
399	4632428C04Rik
400	4632432E15Rik
401	4732414G09Rik
402	4732416N19Rik
403	4732419C18Rik
404	4732440D04Rik
405	4732463B04Rik
406	4732471J01Rik
407	4732487G21Rik
408	4732491K20Rik
409	4732496C06Rik
410	4833403J16Rik
411	4833404L02Rik
412	4833407H14Rik
413	4833411C07Rik
414	4833412C05Rik
415	4833413G10Rik
416	4833417C18Rik
417	4833418N02Rik
418	4833420G17Rik
419	4833421G17Rik
420	4833422C13Rik
421	4833422M21Rik
422	4833427G06Rik
423	4833439L19Rik
424	4833445I07Rik
425	4921504A21Rik
426	4921507P07Rik
427	4921513H07Rik
428	4921522P10Rik
429	4921523L03Rik
430	4921524J17Rik
431	4921531C22Rik
432	4922502N22Rik
433	4930402H24Rik
434	4930404H24Rik
435	4930404I05Rik
436	4930404N11Rik
437	4930405D11Rik
438	4930405O22Rik
439	4930408O17Rik
440	4930412C18Rik
441	4930413G21Rik
442	4930417H01Rik
443	4930419G24Rik
444	4930425K10Rik
445	4930425O10Rik
446	4930426D05Rik
447	4930426L09Rik
448	4930429F24Rik
449	4930429H19Rik
450	4930429P21Rik
451	4930430F08Rik
452	4930431P19Rik
453	4930432E11Rik
454	4930432K21Rik
455	4930439D14Rik
456	4930444P10Rik
457	4930445N18Rik
458	4930447C04Rik
459	4930447F24Rik
460	4930447N08Rik
461	4930448A20Rik
462	4930448E22Rik
463	4930449E01Rik
464	4930451G09Rik
465	4930452B06Rik
466	4930453N24Rik
467	4930455G09Rik
468	4930456L15Rik
469	4930461C15Rik
470	4930469K13Rik
471	4930470P17Rik
472	4930479D17Rik
473	4930481A15Rik
474	4930481B07Rik
475	4930486L24Rik
476	4930488L21Rik
477	4930500L23Rik
478	4930502E18Rik
479	4930503L19Rik
480	4930505A04Rik
481	4930505M18Rik
482	4930506C21Rik
483	4930507D05Rik
484	4930507D10Rik
485	4930509G22Rik
486	4930511M06Rik
487	4930512B01Rik
488	4930513N10Rik
489	4930515G01Rik
490	4930517J16Rik
491	4930518I15Rik
492	4930519F16Rik
493	4930519G04Rik
494	4930519L02Rik
495	4930520O04Rik
496	4930522L14Rik
497	4930523C07Rik
498	4930525G20Rik
499	4930526A20Rik
500	4930528D03Rik
501	4930528J11Rik
502	4930532G15Rik
503	4930533I22Rik
504	4930533K18Rik
505	4930533N22Rik
506	4930534D22Rik
507	4930539E08Rik
508	4930539J05Rik
509	4930545L23Rik
510	4930547M16Rik
511	4930548H24Rik
512	4930550C14Rik
513	4930551L18Rik
514	4930553I04Rik
515	4930553P18Rik
516	4930555A03Rik
517	4930555F03Rik
518	4930556M19Rik
519	4930557B06Rik
520	4930557K07Rik
521	4930563E22Rik
522	4930563I02Rik
523	4930568G15Rik
524	4930570G19Rik
525	4930577N17Rik
526	4930578G10Rik
527	4930578M01Rik
528	4930579C12Rik
529	4930579G24Rik
530	4930579K19Rik
531	4930581F22Rik
532	4930588G17Rik
533	4930588K23Rik
534	4930590J08Rik
535	4930592C13Rik
536	4930593C16Rik
537	4930594M22Rik
538	4930597A21Rik
539	4930597O21Rik
540	4930598F16Rik
541	4930599N23Rik
542	4931406B18Rik
543	4931406C07Rik
544	4931406P16Rik
545	4931414P19Rik
546	4931415C17Rik
547	4931422A03Rik
548	4931428F04Rik
549	4931429L15Rik
550	4931429P17Rik
551	4931440P22Rik
552	4932413F04Rik
553	4932414N04Rik
554	4932438A13Rik
555	4932438H23Rik
556	4932441J04Rik
557	4932443L11Rik
558	4932702P03Rik
559	4933402D24Rik
560	4933402J07Rik
561	4933404O12Rik
562	4933406C10Rik
563	4933406I18Rik
564	4933406J09Rik
565	4933406P04Rik
566	4933407K13Rik
567	4933407L21Rik
568	4933408N05Rik
569	4933411E06Rik
570	4933413J09Rik
571	4933415A04Rik
572	4933415J04Rik
573	4933417C20Rik
574	4933417D19Rik
575	4933417E11Rik
576	4933421O10Rik
577	4933423P22Rik
578	4933424M12Rik
579	4933427D14Rik
580	4933427G23Rik
581	4933427I04Rik
582	4933427J07Rik
583	4933428P19Rik
584	4933429H19Rik
585	4933430I17Rik
586	4933431E20Rik
587	4933431K14Rik
588	4933431M02Rik
589	4933434E20Rik
590	4933436F18Rik
591	4933436I20Rik
592	4933438K21Rik
593	4933439C10Rik
594	4933440N22Rik
595	5031415H12Rik
596	5031425E22Rik
597	5031434O11Rik
598	5031439G07Rik
599	5033403F01Rik
600	5033417F24Rik
601	5033426O07Rik
602	5033430I15Rik
603	5330406M23Rik
604	5330411O13Rik
605	5330413P13Rik
606	5330417C22Rik
607	5330425B07Rik
608	5330429C05Rik
609	5330434G04Rik
610	5330437M03Rik
611	5330438D12Rik
612	5430400D12Rik
613	5430402O13Rik
614	5430403G16Rik
615	5430405H02Rik
616	5430416N02Rik
617	5430420F09Rik
618	5430427O19Rik
619	5430431A17Rik
620	5430433H01Rik
621	5430434F05Rik
622	5530400K19Rik
623	5530401A14Rik
624	5530601H04Rik
625	5730405O15Rik
626	5730408A14Rik
627	5730409E04Rik
628	5730435O14Rik
629	5730455P16Rik
630	5730480H06Rik
631	5730507A11Rik
632	5730522E02Rik
633	5730596B20Rik
634	5830415G21Rik
635	5830417I10Rik
636	5830444B04Rik
637	5830444F18Rik
638	5830454E08Rik
639	5830462I19Rik
640	5930403N24Rik
641	5930409G06Rik
642	5930420M18Rik
643	5930430L01Rik
644	6030407O03Rik
645	6030442K20Rik
646	6030443J06Rik
647	6030445D17Rik
648	6030458C11Rik
649	6030460B20Rik
650	6230400D17Rik
651	6330403K07Rik
652	6330403L08Rik
653	6330409D20Rik
654	6330410L21Rik
655	6330418K02Rik
656	6330419E04Rik
657	6330549D23Rik
658	6330562C20Rik
659	6430503K07Rik
660	6430511E19Rik
661	6430548M08Rik
662	6430550D23Rik
663	6430571L13Rik
664	6430573P05Rik
665	6430584L05Rik
666	6430590A07Rik
667	6430628N08Rik
668	6530402F18Rik
669	6530403H02Rik
670	6530409C15Rik
671	6530411M01Rik
672	6530437J22Rik
673	6720427I07Rik
674	6720464F23Rik
675	6720483E21Rik
676	6720489N17Rik
677	6820402A03Rik
678	6820408C15Rik
679	6820431F20Rik
680	8030445P17Rik
681	8030453O22Rik
682	8030462N17Rik
683	8430419K02Rik
684	8430422M14Rik
685	8430429K09Rik
686	8430432A02Rik
687	9030025P20Rik
688	9030407P20Rik
689	9030607J07Rik
690	9030612E09Rik
691	9130019O22Rik
692	9130019P16Rik
693	9130023H24Rik
694	9130024F11Rik
695	9130204K15Rik
696	9130213A22Rik
697	9130221H12Rik
698	9130230N09Rik
699	9130401M01Rik
700	9130604C24Rik
701	9230020A06Rik
702	9230111E07Rik
703	9230112E08Rik
704	9230114K14Rik
705	9230116N13Rik
706	9330020H09Rik
707	9330102E08Rik
708	9330104G04Rik
709	9330111N05Rik
710	9330118I20Rik
711	9330121J05Rik
712	9330136K24Rik
713	9330151L19Rik
714	9330154J02Rik
715	9330158H04Rik
716	9330159F19Rik
717	9330159M07Rik
718	9330160F10Rik
719	9330161L09Rik
720	9330162012Rik
721	9330162G02Rik
722	9330171B17Rik
723	9330175E14Rik
724	9330179D12Rik
725	9330182L06Rik
726	9330198I05Rik
727	9330198N18Rik
728	9430002A10Rik
729	9430015G10Rik
730	9430021M05Rik
731	9430025C20Rik
732	9430037G07Rik
733	9430038I01Rik
734	9430041J12Rik
735	9430053O09Rik
736	9430062P05Rik
737	9430064I24Rik
738	9430065F17Rik
739	9430091E24Rik
740	9430092D12Rik
741	9430097D07Rik
742	9530026P05Rik
743	9530034E10Rik
744	9530051G07Rik
745	9530052E02Rik
746	9530053A07Rik
747	9530056K15Rik
748	9530059O14Rik
749	9530062K07Rik
750	9530068E07Rik
751	9530077C05Rik
752	9530080O11Rik
753	9530082P21Rik
754	9530085L11Rik
755	9630001P10Rik
756	9630010A21Rik
757	9630013D21Rik
758	9630014M24Rik
759	9630028B13Rik
760	9630028H03Rik
761	9630041A04Rik
762	9830107B12Rik
763	9830144P21Rik
764	9930012K11Rik
765	9930014A18Rik
766	9930021J03Rik
767	9930038B18Rik
768	9930104L06Rik
769	9930111J21Rik1
770	9930111J21Rik2
771	a
772	A130010J15Rik
773	A130014A01Rik
774	A130050O07Rik
775	A130051J06Rik
776	A230001M10Rik
777	A230004M16Rik
778	A230005M16Rik
779	A230006K03Rik
780	A230009B12Rik
781	A230020J21Rik
782	A230052G05Rik
783	A230056P14Rik
784	A230057D06Rik
785	A230059L01Rik
786	A230060F14Rik
787	A230065N10Rik
788	A230072C01Rik
789	A230072E10Rik
790	A230077H06Rik
791	A230083G16Rik
792	A230083N12Rik
793	A230087F16Rik
794	A230103J11Rik
795	A230103L15Rik
796	A230107N01Rik
797	A230108P19Rik
798	A2m
799	A2ml1
800	A330008L17Rik
801	A330009N23Rik
802	A330015K06Rik
803	A330023F24Rik
804	A330032B11Rik
805	A330033J07Rik
806	A330035P11Rik
807	A330041J22Rik
808	A330044P14Rik
809	A330048O09Rik
810	A330070K13Rik
811	A330074H02Rik
812	A330074K22Rik
813	A330076H08Rik
814	A330093E20Rik
815	A330094K24Rik
816	A330102I10Rik
817	A3galt2
818	A430005L14Rik
819	A430010J10Rik
820	A430018G15Rik
821	A430027H14Rik
822	A430033K04Rik
823	A430035B10Rik
824	A430057M04Rik
825	A430073D23Rik
826	A430078I02Rik
827	A430105J06Rik
828	A430108G06Rik
829	A430110C17Rik
830	A430110L20Rik
831	A4galt
832	A530013C23Rik
833	A530016L24Rik
834	A530017D24Rik
835	A530040E14Rik
836	A530041M06Rik
837	A530058N18Rik
838	A530064D06Rik
839	A530072M11Rik
840	A530083I20Rik
841	A530084C06Rik
842	A630001G21Rik
843	A630014C17Rik
844	A630035G10Rik
845	A630052C17Rik
846	A730011C13Rik
847	A730013G03Rik
848	A730017L22Rik
849	A730018C14Rik
850	A730020E08Rik
851	A730020M07Rik
852	A730035I17Rik
853	A730036I17Rik
854	A730046J19Rik
855	A730056A06Rik
856	A730060N03Rik
857	A730071L15Rik
858	A730081D07Rik
859	A730085K08Rik
860	A730089K16Rik
861	A730094K22Rik
862	A730098A19Rik
863	A830005F24Rik
864	A830008E24Rik
865	A830009L08Rik
866	A830011K09Rik
867	A830018L16Rik
868	A830019P07Rik
869	A830031A19Rik
870	A830052D11Rik
871	A830073O21Rik
872	A830082K12Rik
873	A930001A20Rik
874	A930001C03Rik
875	A930003A15Rik
876	A930003O13Rik
877	A930004D18Rik
878	A930004J17Rik
879	A930005G22Rik
880	A930005H10Rik
881	A930006I01Rik
882	A930006K02Rik
883	A930007I19Rik
884	A930009A15Rik
885	A930012L18Rik
886	A930012O16Rik
887	A930014E10Rik
888	A930016O22Rik
889	A930017K11Rik
890	A930017M01Rik
891	A930018P22Rik
892	A930024E05Rik
893	A930028O11Rik
894	A930029G22Rik
895	A930032L01Rik
896	A930033H14Rik
897	A930037H05Rik
898	A930038B10Rik
899	AA387200
900	AA414768
901	AA465934
902	AA467197
903	AA474408
904	AA914427
905	AA986860
906	Aaas
907	Aacs
908	AAdacl4fm3
909	Aadat
910	Aagab
911	Aak1
912	Aamdc
913	Aamp
914	Aanat
915	Aar2
916	Aard
917	Aars
918	Aars2
919	Aarsd1
920	Aasdh
921	Aasdhppt
922	Aass
923	Aatf
924	Aatk
925	AB041806
926	AB124611
927	Abat
928	Abca1
929	Abca2
930	Abca3
931	Abca4
932	Abca5
933	Abca6
934	Abca7
935	Abca8a
936	Abca8b
937	Abca9
938	Abcb10
939	Abcb1a
940	Abcb1b
941	Abcb4
942	Abcb6
943	Abcb7
944	Abcb8
945	Abcb9
946	Abcc1
947	Abcc10
948	Abcc12
949	Abcc3
950	Abcc4
951	Abcc5
952	Abcc6
953	Abcc8
954	Abcc9
955	Abcd1
956	Abcd2
957	Abcd3
958	Abcd4
959	Abce1
960	Abcf1
961	Abcf2
962	Abcf3
963	Abcg1
964	Abcg2
965	Abcg4
966	Abhd1
967	Abhd10
968	Abhd11
969	Abhd11os
970	Abhd12
971	Abhd12b
972	Abhd13
973	Abhd14a
974	Abhd14b
975	Abhd15
976	Abhd16a
977	Abhd17a
978	Abhd17b
979	Abhd17c
980	Abhd18
981	Abhd2
982	Abhd3
983	Abhd4
984	Abhd5
985	Abhd6
986	Abhd8
987	Abi1
988	Abi2
989	Abi3bp
990	Abitram
991	Abl1
992	Abl2
993	Ablim1
994	Ablim2
995	Ablim3
996	Abr
997	Abracl
998	Abraxas1
999	Abraxas2
1000	Abt1
1001	Abtb1
1002	Abtb2
1003	Acaa1a
1004	Acaa1b
1005	Acaa2
1006	Acaca
1007	Acacb
1008	Acad10
1009	Acad11
1010	Acad12
1011	Acad8
1012	Acad9
1013	Acadl
1014	Acadm
1015	Acads
1016	Acadsb
1017	Acadvl
1018	Acan
1019	Acap1
1020	Acap2
1021	Acap3
1022	Acat1
1023	Acat2
1024	Acat3
1025	Acbd3
1026	Acbd4
1027	Acbd5
1028	Acbd6
1029	Acbd7
1030	Accs
1031	Accsl
1032	Acd
1033	Ace
1034	Ace2
1035	Acer1
1036	Acer2
1037	Acer3
1038	Ache
1039	Acin1
1040	Ackr1
1041	Ackr3
1042	Ackr4
1043	Acly
1044	Acmsd
1045	Aco1
1046	Aco2
1047	Acod1
1048	Acot1
1049	Acot10
1050	Acot11
1051	Acot12
1052	Acot13
1053	Acot2
1054	Acot3
1055	Acot5
1056	Acot6
1057	Acot7
1058	Acot8
1059	Acot9
1060	Acox1
1061	Acox3
1062	Acp1
1063	Acp2
1064	Acp5
1065	Acp6
1066	Acpp
1067	Acr
1068	Acrbp
1069	Acsbg1
1070	Acsf2
1071	Acsf3
1072	Acsl1
1073	Acsl3
1074	Acsl4
1075	Acsl5
1076	Acsl6
1077	Acsm4
1078	Acsm5
1079	Acss1
1080	Acss2
1081	Acta1
1082	Acta2
1083	Actb
1084	Actbl2
1085	Actg1
1086	Actl6a
1087	Actl6b
1088	Actl9
1089	Actn1
1090	Actn2
1091	Actn3
1092	Actn4
1093	Actr10
1094	Actr1a
1095	Actr1b
1096	Actr2
1097	Actr3
1098	Actr3b
1099	Actr5
1100	Actr6
1101	Actr8
1102	Actrt3
1103	Acvr1
1104	Acvr1b
1105	Acvr1c
1106	Acvr2a
1107	Acvr2b
1108	Acvrl1
1109	Acy1
1110	Acy3
1111	Acyp1
1112	Acyp2
1113	Ada
1114	Adad2
1115	Adal
1116	Adam10
1117	Adam11
1118	Adam12
1119	Adam15
1120	Adam17
1121	Adam18
1122	Adam19
1123	Adam1a
1124	Adam21
1125	Adam22
1126	Adam23
1127	Adam28
1128	Adam3
1129	Adam32
1130	Adam33
1131	Adam4
1132	Adam8
1133	Adam9
1134	Adamts1
1135	Adamts10
1136	Adamts14
1137	Adamts15
1138	Adamts16
1139	Adamts17
1140	Adamts18
1141	Adamts19
1142	Adamts2
1143	Adamts20
1144	Adamts3
1145	Adamts4
1146	Adamts5
1147	Adamts6
1148	Adamts7
1149	Adamts8
1150	Adamts9
1151	Adamtsl1
1152	Adamtsl2
1153	Adamtsl3
1154	Adamtsl4
1155	Adamtsl5
1156	Adap1
1157	Adap2
1158	Adar
1159	Adarb1
1160	Adarb2
1161	Adat1
1162	Adat2
1163	Adck1
1164	Adck2
1165	Adck5
1166	Adcy1
1167	Adcy10
1168	Adcy2
1169	Adcy3
1170	Adcy4
1171	Adcy5
1172	Adcy6
1173	Adcy7
1174	Adcy8
1175	Adcy9
1176	Adcyap1
1177	Adcyap1r1
1178	Add1
1179	Add2
1180	Add3
1181	Adgb
1182	Adgra1
1183	Adgra2
1184	Adgra3
1185	Adgrb1
1186	Adgrb2
1187	Adgrb3
1188	Adgrd1
1189	Adgre1
1190	Adgre4
1191	Adgre5
1192	Adgrf4
1193	Adgrf5
1194	Adgrg1
1195	Adgrg2
1196	Adgrg3
1197	Adgrg5
1198	Adgrg6
1199	Adgrl1
1200	Adgrl2
1201	Adgrl3
1202	Adgrl4
1203	Adgrv1
1204	Adh1
1205	Adh5
1206	Adh7
1207	Adhfe1
1208	Adi1
1209	Adipoq
1210	Adipor1
1211	Adipor2
1212	Adk
1213	Adm
1214	Adnp
1215	Adnp2
1216	Ado
1217	Adora1
1218	Adora2a
1219	Adora2b
1220	Adora3
1221	Adpgk
1222	Adprh
1223	Adprhl1
1224	Adprhl2
1225	Adprm
1226	Adra1a
1227	Adra1b
1228	Adra2a
1229	Adra2b
1230	Adra2c
1231	Adrb1
1232	Adrb2
1233	Adrb3
1234	Adrm1
1235	Adsl
1236	Adss
1237	Adssl1
1238	Aebp1
1239	Aebp2
1240	Aen
1241	AF067063
1242	AF366264
1243	Afap1
1244	Afap1l1
1245	Afap1l2
1246	Afdn
1247	Aff1
1248	Aff2
1249	Aff3
1250	Aff4
1251	Afg1l
1252	Afg3l1
1253	Afg3l2
1254	Afp
1255	Aftph
1256	Aga
1257	Agap1
1258	Agap2
1259	Agap3
1260	Agbl2
1261	Agbl3
1262	Agbl4
1263	Agbl5
1264	Ager
1265	Agfg1
1266	Agfg2
1267	Aggf1
1268	Agk
1269	Agl
1270	Agmat
1271	Agmo
1272	Ago1
1273	Ago2
1274	Ago3
1275	Ago4
1276	Agpat1
1277	Agpat2
1278	Agpat3
1279	Agpat4
1280	Agpat5
1281	Agps
1282	Agrn
1283	Agrp
1284	Agt
1285	Agtpbp1
1286	Agtr1a
1287	Agtr2
1288	Agtrap
1289	Agxt2
1290	Ahctf1
1291	Ahcy
1292	Ahcyl1
1293	Ahcyl2
1294	Ahdc1
1295	Ahi1
1296	Ahnak
1297	Ahnak2
1298	Ahr
1299	Ahrr
1300	Ahsa1
1301	Ahsa2
1302	AI115009
1303	AI413582
1304	AI429214
1305	AI467606
1306	AI480526
1307	AI504432
1308	AI506816
1309	AI593442
1310	AI597479
1311	AI661453
1312	AI662270
1313	AI837181
1314	AI838599
1315	AI847159
1316	AI849053
1317	AI854703
1318	AI987944
1319	Aida
1320	Aif1
1321	Aif1l
1322	Aifm1
1323	Aifm2
1324	Aifm3
1325	Aig1
1326	Aim2
1327	Aimp1
1328	Aip
1329	Airn
1330	Ajap1
1331	Ajm1
1332	Ajuba
1333	Ak1
1334	AK157302
1335	Ak2
1336	Ak3
1337	Ak4
1338	Ak5
1339	Ak6
1340	Ak7
1341	Ak8
1342	Ak9
1343	Akain1
1344	Akap1
1345	Akap10
1346	Akap11
1347	Akap12
1348	Akap13
1349	Akap14
1350	Akap17b
1351	Akap5
1352	Akap6
1353	Akap7
1354	Akap8
1355	Akap8l
1356	Akap9
1357	Akip1
1358	Akirin1
1359	Akirin2
1360	Akna
1361	Aknad1
1362	Akp3
1363	Akr1a1
1364	Akr1b10
1365	Akr1b3
1366	Akr1b7
1367	Akr1b8
1368	Akr1c13
1369	Akr1c14
1370	Akr1c19
1371	Akr1cl
1372	Akr1e1
1373	Akr7a5
1374	Akt1
1375	Akt1s1
1376	Akt2
1377	Akt3
1378	Aktip
1379	Alad
1380	Alas1
1381	Alas2
1382	Alb
1383	Alcam
1384	Aldh16a1
1385	Aldh18a1
1386	Aldh1a1
