gene_id	gene_name
1213	4933412A08Rik
1214	4933412L11Rik
1215	4933413C19Rik
1216	4933413J09Rik
1217	4933413L06Rik
1218	4933414I15Rik
1219	4933415A04Rik
1220	4933415J04Rik
1221	4933416E14Rik
1222	4933416I08Rik
1223	4933416M07Rik
1224	4933417A18Rik
1225	4933417C20Rik
1226	4933417D19Rik
1227	4933417G07Rik
1228	4933417O13Rik
1229	4933421A08Rik
1230	4933421O10Rik
1231	4933423L19Rik
1232	4933423P22Rik
1233	4933424G06Rik
1234	4933424H11Rik
1235	4933424L21Rik
1236	4933424M12Rik
1237	4933424N20Rik
1238	4933425D22Rik
1239	4933426K07Rik
1240	4933427D06Rik
1241	4933427D14Rik
1242	4933427E11Rik
1243	4933427G23Rik
1244	4933427I04Rik
