gene_id	gene_name
218	1700084J12Rik
219	1700086D15Rik
220	1700086L19Rik
221	1700086O06Rik
222	1700086P04Rik
223	1700088E04Rik
224	1700092K14Rik
225	1700092M07Rik
226	1700094D03Rik
227	1700095J03Rik
228	1700095J07Rik
229	1700096K18Rik
230	1700097M23Rik
231	1700097N02Rik
232	1700101I11Rik
233	1700102F20Rik
234	1700102P08Rik
235	1700108F19Rik
236	1700108J01Rik
237	1700109H08Rik
238	1700109K24Rik
239	1700110I01Rik
240	1700111E14Rik
241	1700112D23Rik
242	1700112H15Rik
243	1700112J05Rik
244	1700112J16Rik
245	1700113A16Rik
246	1700116B05Rik
247	1700119H24Rik
248	1700120C14Rik
249	1700120G07Rik
250	1700121C08Rik
251	1700121L03Rik
252	1700122E12Rik
253	1700122O11Rik
254	1700123J17Rik
255	1700123K08Rik
256	1700123L14Rik
257	1700123M08Rik
258	1700123O20Rik
259	1700124L16Rik
260	1700125H20Rik
261	1700128F08Rik
262	1810007C17Rik
263	1810009A15Rik
264	1810010H24Rik
265	1810010K12Rik
266	1810012K16Rik
267	1810013D15Rik
268	1810013L24Rik
269	1810014B01Rik
270	1810020O05Rik
271	1810021B22Rik
272	1810024B03Rik
273	1810026B05Rik
274	1810030O07Rik
275	1810034E14Rik
276	1810037I17Rik
277	1810041H14Rik
278	1810044D09Rik
279	1810053B23Rik
280	1810055G02Rik
281	1810058I24Rik
282	1810059C17Rik
283	1810059H22Rik
284	1810062O18Rik
285	1810064F22Rik
286	2010001A14Rik
287	2010001K21Rik
288	2010007H06Rik
289	2010016I18Rik
290	2010106E10Rik
291	2010109A12Rik
292	2010110K18Rik
293	2010204K13Rik
294	2010300C02Rik
295	2010308F09Rik
296	2010310C07Rik
297	2010315B03Rik
298	2010320M18Rik
299	2010320O07Rik
300	2200002A13Rik
301	2200002D01Rik
302	2210010C04Rik
303	2210016F16Rik
304	2210016L21Rik
305	2210017I01Rik
306	2210406H18Rik
307	2210406O10Rik
308	2210408F21Rik
309	2210408I21Rik
310	2210412B16Rik
311	2210417A02Rik
312	2210418O10Rik
313	2210420H20Rik
314	2300009A05Rik
315	2310001H17Rik
316	2310002F09Rik
317	2310002L09Rik
318	2310005A03Rik
319	2310008N11Rik
320	2310009A05Rik
321	2310009B15Rik
322	2310010J17Rik
323	2310011J03Rik
324	2310014F06Rik
325	2310015A10Rik
326	2310015D24Rik
327	2310016G11Rik
328	2310022A10Rik
329	2310022B05Rik
330	2310026L22Rik
331	2310030G06Rik
332	2310033P09Rik
333	2310034G01Rik
334	2310034O05Rik
335	2310039H08Rik
336	2310040G07Rik
337	2310040G24Rik
338	2310043P16Rik
339	2310047D07Rik
340	2310057J18Rik
341	2310057M21Rik
342	2310058D17Rik
343	2310061I04Rik
344	2310065F04Rik
345	2310068J16Rik
346	2310074N15Rik
347	2310075C17Rik
348	2400006E01Rik
349	2410002F23Rik
350	2410003L11Rik
351	2410004B18Rik
352	2410004I01Rik
353	2410004P03Rik
354	2410006H16Rik
355	2410017I17Rik
356	2410018L13Rik
357	2410021H03Rik
358	2410022M11Rik
359	2410024N13Rik
360	2410080I02Rik
361	2410131K14Rik
362	2410141K09Rik
363	2410152P15Rik
364	2500002B13Rik
365	2500004C02Rik
366	2510002D24Rik
367	2510009E07Rik
368	2510016D11Rik
369	2510017J16Rik
370	2510039O18Rik
371	2510046G10Rik
372	2600006K01Rik
373	2600014E21Rik
374	2610001J05Rik
375	2610002M06Rik
376	2610005L07Rik
377	2610008E11Rik
378	2610011E03Rik
379	2610012C04Rik
380	2610020C07Rik
381	2610021A01Rik
382	2610027K06Rik
383	2610028E06Rik
384	2610028H24Rik
385	2610034O05Rik
386	2610035D17Rik
387	2610035F20Rik
388	2610037D02Rik
389	2610042L04Rik
390	2610044O15Rik8
391	2610203C22Rik
392	2610206C17Rik
393	2610300M13Rik
394	2610301B20Rik
395	2610306M01Rik
396	2610307P16Rik
397	2610316D01Rik
398	2610318N02Rik
399	2610507B11Rik
400	2610507I01Rik
401	2610528A11Rik
402	2610528J11Rik
403	2700029L08Rik
404	2700033N17Rik
405	2700038G22Rik
406	2700046A07Rik
407	2700046G09Rik
408	2700049A03Rik
409	2700054A10Rik
410	2700062C07Rik
411	2700069I18Rik
412	2700078F05Rik
413	2700080J24Rik
414	2700081O15Rik
415	2700089I24Rik
416	2700097O09Rik
417	2700099C18Rik
418	2810001G20Rik
419	2810002D19Rik
420	2810004N23Rik
421	2810006K23Rik
422	2810013P06Rik
423	2810021J22Rik
424	2810025M15Rik
425	2810029C07Rik
426	2810030D12Rik
427	2810032G03Rik
428	2810039B14Rik
429	2810049E08Rik
430	2810402E24Rik
431	2810403D21Rik
432	2810404M03Rik
433	2810405F17Rik
434	2810407A14Rik
435	2810408A11Rik
436	2810408I11Rik
437	2810410L24Rik
438	2810414N06Rik
439	2810428J06Rik
440	2810429I04Rik
441	2810430I11Rik
442	2810433D01Rik
443	2810454H06Rik
444	2810455O05Rik
445	2810459M11Rik
446	2900002M20Rik
447	2900005J15Rik
448	2900009J06Rik
449	2900022M07Rik
450	2900026A02Rik
451	2900027M19Rik
452	2900035J10Rik
453	2900052L18Rik
454	2900052N01Rik
455	2900064F13Rik
456	2900064K03Rik
457	2900072N19Rik
458	2900076A07Rik
459	2900076G11Rik
460	2900079G21Rik
461	2900089D17Rik
462	2900092N22Rik
463	2900093K20Rik
464	2900097C17Rik
465	3000002C10Rik
466	3010001F23Rik
467	3010003L21Rik
468	3100003L05Rik
469	3110001I22Rik
470	3110004A20Rik
471	3110009E18Rik
472	3110018I06Rik
473	3110021N24Rik
474	3110031N09Rik
475	3110039M20Rik
476	3110040N11Rik
477	3110045C21Rik
478	3110053B16Rik
479	3110056K07Rik
480	3110062G12Rik
481	3110067C02Rik
482	3110070M22Rik
483	3110080O07Rik
484	3110082I17Rik
485	3110082J24Rik
486	3110083C13Rik
487	3110099E03Rik
488	3222401L13Rik
489	3300002A11Rik
490	3300002I08Rik
491	3300002P13Rik
492	3425401B19Rik
493	3632454L22Rik
494	3830403N18Rik
495	3830406C13Rik
496	3830408C21Rik
497	3830432H09Rik
498	3930402G23Rik
499	4430402I18Rik
500	4632404H12Rik
501	4632404M16Rik
502	4632411P08Rik
503	4632415L05Rik
504	4632427E13Rik
505	4632428C04Rik
506	4632432E15Rik
507	4633401B06Rik
508	4732414G09Rik
509	4732416N19Rik
510	4732419C18Rik
511	4732440D04Rik
512	4732463B04Rik
513	4732465J04Rik
514	4732471J01Rik
515	4732487G21Rik
516	4732490B19Rik
517	4732491K20Rik
518	4732496C06Rik
519	4833403J16Rik
520	4833404L02Rik
521	4833411C07Rik
522	4833412C05Rik
523	4833412K13Rik
524	4833413G10Rik
525	4833417C18Rik
526	4833418N02Rik
527	4833420G17Rik
528	4833421G17Rik
529	4833421K07Rik
530	4833422C13Rik
531	4833422M21Rik
532	4833427F10Rik
533	4833427G06Rik
534	4833428L15Rik
535	4833439L19Rik
536	4833445I07Rik
537	4921504A21Rik
538	4921504E06Rik
539	4921507G05Rik
540	4921507P07Rik
541	4921508D12Rik
542	4921509A06Rik
543	4921511C10Rik
544	4921513H07Rik
545	4921513I03Rik
546	4921514A10Rik
547	4921517D22Rik
548	4921518K17Rik
549	4921523L03Rik
550	4921524J17Rik
551	4921527H02Rik
552	4921528I07Rik
553	4921529L05Rik
554	4921531C22Rik
555	4921534H16Rik
556	4921536K21Rik
557	4921539H07Rik
558	4930402H05Rik
559	4930402H24Rik
560	4930404I05Rik
561	4930404N11Rik
562	4930405A21Rik
563	4930405N21Rik
564	4930405O22Rik
565	4930408O17Rik
566	4930412C18Rik
567	4930412F09Rik
568	4930413G21Rik
569	4930415O20Rik
570	4930417H01Rik
571	4930417O13Rik
572	4930417O22Rik
573	4930419G24Rik
574	4930421C12Rik
575	4930425O10Rik
576	4930426D05Rik
577	4930426I24Rik
578	4930426L09Rik
579	4930429D17Rik
580	4930429F24Rik
581	4930429H19Rik
582	4930430E12Rik
583	4930430F08Rik
584	4930431F12Rik
585	4930431P03Rik
586	4930431P19Rik
587	4930432B10Rik
588	4930432E11Rik
589	4930432K21Rik
590	4930432L08Rik
591	4930439A04Rik
592	4930444E06Rik
593	4930444P10Rik
594	4930445B16Rik
595	4930447C04Rik
596	4930447F24Rik
597	4930447M23Rik
598	4930447N08Rik
599	4930448E22Rik
600	4930448I06Rik
601	4930448K20Rik
602	4930449E01Rik
603	4930449I04Rik
604	4930451E10Rik
605	4930451G09Rik
606	4930452B06Rik
607	4930452N14Rik
608	4930453H23Rik
609	4930453L07Rik
610	4930453N24Rik
611	4930455B14Rik
612	4930455G09Rik
613	4930455H04Rik
614	4930456G14Rik
615	4930461C15Rik
616	4930463O16Rik
617	4930465K10Rik
618	4930467D21Rik
619	4930470G03Rik
620	4930471D02Rik
621	4930473A02Rik
622	4930478M09Rik
623	4930480K15Rik
624	4930481A15Rik
625	4930481B07Rik
626	4930483J18Rik
627	4930488B22Rik
628	4930488L21Rik
629	4930500F04Rik
630	4930500F10Rik
631	4930500L23Rik
632	4930500M09Rik
633	4930502E09Rik
634	4930502E18Rik
635	4930503L19Rik
636	4930505A04Rik
637	4930505M18Rik
638	4930505O20Rik
639	4930506C21Rik
640	4930507D05Rik
641	4930507D10Rik
642	4930509G22Rik
643	4930509H03Rik
644	4930509J09Rik
645	4930509K18Rik
646	4930511A02Rik
647	4930511M06Rik
648	4930512B01Rik
649	4930512M02Rik
650	4930513N10Rik
651	4930515G01Rik
652	4930516B21Rik
653	4930517J16Rik
654	4930518I15Rik
655	4930519A11Rik
656	4930519D14Rik
657	4930519F16Rik
658	4930519H02Rik
659	4930519L02Rik
660	4930520O04Rik
661	4930522L14Rik
662	4930523C07Rik
663	4930524B15Rik
664	4930524O07Rik
665	4930525G20Rik
666	4930526A20Rik
667	4930526F13Rik
668	4930526L06Rik
669	4930527A07Rik
670	4930527B05Rik
671	4930528D03Rik
672	4930528H21Rik
673	4930528J11Rik
674	4930529C04Rik
675	4930529I22Rik
676	4930532G15Rik
677	4930532M18Rik
678	4930533D04Rik
679	4930533I22Rik
680	4930533N22Rik
681	4930537H20Rik
682	4930538E20Rik
683	4930539E08Rik
684	4930539J05Rik
685	4930539M17Rik
686	4930540E01Rik
687	4930540M05Rik
688	4930544I03Rik
689	4930547M16Rik
690	4930548H24Rik
691	4930550C14Rik
692	4930553P18Rik
693	4930554G24Rik
694	4930554H23Rik
695	4930555A03Rik
696	4930555F03Rik
697	4930556G01Rik
698	4930556G22Rik
699	4930556M19Rik
700	4930556N13Rik
701	4930558J18Rik
702	4930563E18Rik
703	4930563E22Rik
704	4930568G15Rik
705	4930570G19Rik
706	4930571N24Rik
707	4930573H18Rik
708	4930577N17Rik
709	4930578G10Rik
710	4930578M01Rik
711	4930579C12Rik
712	4930579G18Rik
713	4930579G24Rik
714	4930579H20Rik
715	4930579K19Rik
716	4930581F22Rik
717	4930587E11Rik
718	4930588G17Rik
719	4930588K23Rik
720	4930589L23Rik
721	4930589O11Rik
722	4930590J08Rik
723	4930592C13Rik
724	4930593C16Rik
725	4930594C11Rik
726	4930594M22Rik
727	4930596I21Rik
728	4930597O21Rik
729	4930598N05Rik
730	4931406B18Rik
731	4931406C07Rik
732	4931406P16Rik
733	4931412I15Rik
734	4931413I07Rik
735	4931413K12Rik
736	4931414P19Rik
737	4931415C17Rik
738	4931422A03Rik
739	4931428F04Rik
740	4931428L18Rik
741	4931429L15Rik
742	4931440P22Rik
743	4932411K12Rik
744	4932411N23Rik
745	4932412D23Rik
746	4932413F04Rik
747	4932414N04Rik
748	4932416K20Rik
749	4932422M17Rik
750	4932438A13Rik
751	4932438H23Rik
752	4932441J04Rik
753	4932442E05Rik
754	4932443L11Rik
755	4932702P03Rik
756	4933400C23Rik
757	4933400F21Rik
758	4933402D24Rik
759	4933402N03Rik
760	4933404K08Rik
761	4933404O12Rik
762	4933405D12Rik
763	4933405L10Rik
764	4933406C10Rik
765	4933406G16Rik
766	4933406I18Rik
767	4933406P04Rik
768	4933407K13Rik
769	4933407L21Rik
770	4933408J17Rik
771	4933408N05Rik
772	4933411E06Rik
773	4933412L11Rik
774	4933413C19Rik
775	4933413L06Rik
776	4933415A04Rik
777	4933416E14Rik
778	4933417C20Rik
779	4933417D19Rik
780	4933417G07Rik
781	4933421A08Rik
782	4933421O10Rik
783	4933423L19Rik
784	4933423P22Rik
785	4933424G06Rik
786	4933424M12Rik
787	4933424N20Rik
788	4933425D22Rik
789	4933425M03Rik
790	4933427D06Rik
791	4933427D14Rik
792	4933427E11Rik
793	4933427G23Rik
794	4933427I04Rik
795	4933427I22Rik
796	4933427J07Rik
797	4933428G20Rik
798	4933429H19Rik
799	4933430H06Rik
800	4933430I17Rik
801	4933431E20Rik
802	4933431G14Rik
803	4933431K14Rik
804	4933431K23Rik
805	4933431M02Rik
806	4933432K03Rik
807	4933434E20Rik
808	4933434M16Rik
809	4933435F18Rik
810	4933436F18Rik
811	4933436I20Rik
812	4933438A12Rik
813	4933438K21Rik
814	4933439C10Rik
815	4933439K11Rik
816	4933440J02Rik
817	4933440M02Rik
818	4933440N22Rik
819	5031415H12Rik
820	5031425E22Rik
821	5031425F14Rik
822	5031434C07Rik
823	5031434O11Rik
824	5031439G07Rik
825	5033404E19Rik
826	5033417F24Rik
827	5033426O07Rik
828	5033430I15Rik
829	5330406M23Rik
830	5330411J11Rik
831	5330411O13Rik
832	5330413P13Rik
833	5330416C01Rik
834	5330417C22Rik
835	5330426L24Rik
836	5330429C05Rik
837	5330434G04Rik
838	5330437M03Rik
839	5330438D12Rik
840	5330439K02Rik
841	5430400D12Rik
842	5430403G16Rik
843	5430405H02Rik
844	5430416N02Rik
845	5430420F09Rik
846	5430427N15Rik
847	5430427O19Rik
848	5430431A17Rik
849	5430434F05Rik
850	5530400K19Rik
851	5530401A14Rik
852	5530601H04Rik
853	5730403I07Rik
854	5730405O15Rik
855	5730408A14Rik
856	5730409E04Rik
857	5730419F03Rik
858	5730435O14Rik
859	5730455P16Rik
860	5730480H06Rik
861	5730488B01Rik
862	5730507A11Rik
863	5730507C01Rik
864	5730522E02Rik
865	5730585A16Rik
866	5830415G21Rik
867	5830416I19Rik
868	5830417I10Rik
869	5830418P13Rik
870	5830444B04Rik
871	5830444F18Rik
872	5830454E08Rik
873	5830462I19Rik
874	5830468F06Rik
875	5830487J09Rik
876	5930403N24Rik
877	5930409G06Rik
878	5930420M18Rik
879	5930430L01Rik
880	5930435M05Rik
881	6030400A10Rik
882	6030407O03Rik
883	6030442K20Rik
884	6030443J06Rik
885	6030458C11Rik
886	6030460B20Rik
887	6030498E09Rik
888	6230400D17Rik
889	6330403K07Rik
890	6330403L08Rik
891	6330409D20Rik
892	6330410L21Rik
893	6330415B21Rik
894	6330418K02Rik
895	6330419E04Rik
896	6330549D23Rik
897	6330562C20Rik
898	6430503K07Rik
899	6430511E19Rik
900	6430548M08Rik
901	6430550D23Rik
902	6430562O15Rik
903	6430571L13Rik
904	6430573P05Rik
905	6430584L05Rik
906	6430590A07Rik
907	6430628N08Rik
908	6530401F13Rik
909	6530402F18Rik
910	6530403H02Rik
911	6530409C15Rik
912	6530411M01Rik
913	6530437J22Rik
914	6720427I07Rik
915	6720464F23Rik
916	6720475M21Rik
917	6720483E21Rik
918	6720489N17Rik
919	6820402A03Rik
920	6820408C15Rik
921	6820431F20Rik
922	7530428D23Rik
923	8030423F21Rik
924	8030442B05Rik
925	8030445P17Rik
926	8030451A03Rik
927	8030453O22Rik
928	8030462N17Rik
929	8430422M14Rik
930	8430423G03Rik
931	8430429K09Rik
932	8430432A02Rik
933	8430436N08Rik
934	9030025P20Rik
935	9030204H09Rik
936	9030407P20Rik
937	9030607J07Rik
938	9030612E09Rik
939	9030624G23Rik
940	9130008F23Rik
941	9130015G15Rik
942	9130017K11Rik
943	9130019O22Rik
944	9130019P16Rik
945	9130023H24Rik
946	9130024F11Rik
947	9130204K15Rik
948	9130208D14Rik
949	9130213A22Rik
950	9130221F21Rik
951	9130221H12Rik
952	9130227L01Rik
953	9130230L23Rik
954	9130230N09Rik
955	9130401M01Rik
956	9130409I23Rik
957	9130604C24Rik
958	9230009I02Rik
959	9230019H11Rik
960	9230105E05Rik
961	9230109A22Rik
962	9230111E07Rik
963	9230112E08Rik
964	9230114K14Rik
965	9230116N13Rik
966	9330020H09Rik
967	9330102E08Rik
968	9330104G04Rik
969	9330111N05Rik
970	9330118I20Rik
971	9330121J05Rik
972	9330136K24Rik
973	9330151L19Rik
974	9330154J02Rik
975	9330154K18Rik
976	9330158H04Rik
977	9330159F19Rik
978	9330159M07Rik
979	9330160F10Rik
980	9330162012Rik
981	9330162G02Rik
982	9330171B17Rik
983	9330175E14Rik
984	9330175M20Rik
985	9330179D12Rik
986	9330182L06Rik
987	9330185C12Rik
988	9330198N18Rik
989	9430002A10Rik
990	9430015G10Rik
991	9430018G01Rik
992	9430021M05Rik
993	9430025C20Rik
994	9430034N14Rik
995	9430037G07Rik
996	9430037O13Rik
997	9430038I01Rik
998	9430041J12Rik
999	9430053O09Rik
1000	9430060I03Rik
1001	9430062P05Rik
1002	9430064I24Rik
1003	9430065F17Rik
1004	9430073C21Rik
1005	9430083B18Rik
1006	9430087B13Rik
1007	9430091E24Rik
1008	9430092D12Rik
1009	9530003O04Rik
1010	9530026P05Rik
1011	9530034E10Rik
1012	9530036M11Rik
1013	9530036O11Rik
1014	9530046B11Rik
1015	9530051G07Rik
1016	9530052E02Rik
1017	9530053A07Rik
1018	9530056K15Rik
1019	9530059O14Rik
1020	9530062K07Rik
1021	9530068E07Rik
1022	9530077C05Rik
1023	9530078K11Rik
1024	9530080O11Rik
1025	9530082P21Rik
1026	9530085L11Rik
1027	9530086O07Rik
1028	9530097N15Rik
1029	9630001P10Rik
1030	9630010A21Rik
1031	9630013D21Rik
1032	9630014M24Rik
1033	9630028B13Rik
1034	9630028H03Rik
1035	9630041A04Rik
1036	9830004L10Rik
1037	9830107B12Rik
1038	9830132P13Rik
1039	9830144P21Rik
1040	9930004E17Rik
1041	9930012K11Rik
1042	9930014A18Rik
1043	9930021J03Rik
1044	9930104L06Rik
1045	9930111H07Rik
1046	9930111J21Rik1
1047	9930111J21Rik2
1048	9930120I10Rik
1049	A130010J15Rik
1050	A130014A01Rik
1051	A130023I24Rik
1052	A130050O07Rik
1053	A130051J06Rik
1054	A130071D04Rik
1055	A1bg
1056	A230001M10Rik
1057	A230004M16Rik
1058	A230005M16Rik
1059	A230006K03Rik
1060	A230009B12Rik
1061	A230056P14Rik
1062	A230057D06Rik
1063	A230059L01Rik
1064	A230060F14Rik
1065	A230065N10Rik
1066	A230072C01Rik
1067	A230072E10Rik
1068	A230077H06Rik
1069	A230083G16Rik
1070	A230087F16Rik
1071	A230103J11Rik
1072	A230103L15Rik
1073	A230107N01Rik
1074	A230108P19Rik
1075	A26c3
1076	A2m
1077	A2ml1
1078	A330008L17Rik
1079	A330009N23Rik
1080	A330015K06Rik
1081	A330023F24Rik
1082	A330032B11Rik
1083	A330033J07Rik
1084	A330035P11Rik
1085	A330040F15Rik
1086	A330041J22Rik
1087	A330043C09Rik
1088	A330044P14Rik
1089	A330048O09Rik
1090	A330058E17Rik
1091	A330069K06Rik
1092	A330070K13Rik
1093	A330074H02Rik
1094	A330074K22Rik
1095	A330076H08Rik
1096	A330087D11Rik
1097	A330093E20Rik
1098	A330094K24Rik
1099	A330102I10Rik
1100	A430005L14Rik
1101	A430010J10Rik
1102	A430018G15Rik
1103	A430027C01Rik
1104	A430027H14Rik
1105	A430033K04Rik
1106	A430034D21Rik
1107	A430035B10Rik
1108	A430050A11Rik
1109	A430057M04Rik
1110	A430072C10Rik
1111	A430072P03Rik
1112	A430073D23Rik
1113	A430078I02Rik
1114	A430093F15Rik
1115	A430108G06Rik
1116	A430110C17Rik
1117	A430110L20Rik
1118	A4galt
1119	A530006G24Rik
1120	A530013C23Rik
1121	A530016L24Rik
1122	A530017D24Rik
1123	A530030E21Rik
1124	A530041M06Rik
1125	A530053G22Rik
1126	A530058N18Rik
1127	A530064N14Rik
1128	A530072M11Rik
1129	A530076I17Rik
1130	A530083I20Rik
1131	A530083M17Rik
1132	A530084C06Rik
1133	A630001G21Rik
1134	A630010A05Rik
1135	A630014C17Rik
1136	A630023P12Rik
1137	A630031M04Rik
1138	A630035G10Rik
1139	A630052C17Rik
1140	A630072L19Rik
1141	A630072M18Rik
1142	A630081D01Rik
1143	A630095N17Rik
1144	A730011C13Rik
1145	A730017L22Rik
1146	A730020E08Rik
1147	A730020M07Rik
1148	A730035I17Rik
1149	A730036I17Rik
1150	A730046J19Rik
1151	A730056A06Rik
1152	A730060N03Rik
1153	A730062M13Rik
1154	A730071L15Rik
1155	A730081D07Rik
1156	A730082K24Rik
1157	A730089K16Rik
1158	A730090N16Rik
1159	A730098A19Rik
1160	A830005F24Rik
1161	A830008E24Rik
1162	A830009L08Rik
1163	A830011K09Rik
1164	A830018L16Rik
1165	A830019L24Rik
1166	A830019P07Rik
1167	A830029E22Rik
1168	A830031A19Rik
1169	A830036E02Rik
1170	A830052D11Rik
1171	A830073O21Rik
1172	A830082K12Rik
1173	A830092H15Rik
1174	A930001A20Rik
1175	A930001C03Rik
1176	A930002H02Rik
1177	A930003A15Rik
1178	A930003O13Rik
1179	A930004D18Rik
1180	A930004J17Rik
1181	A930005G22Rik
1182	A930005H10Rik
1183	A930006K02Rik
1184	A930006L05Rik
1185	A930007I19Rik
1186	A930009A15Rik
1187	A930012L18Rik
1188	A930012O16Rik
1189	A930016O22Rik
1190	A930017K11Rik
1191	A930017M01Rik
1192	A930018P22Rik
1193	A930019D19Rik
1194	A930024E05Rik
1195	A930029G22Rik
1196	A930030B08Rik
1197	A930031H19Rik
1198	A930032L01Rik
1199	A930033H14Rik
1200	A930036I15Rik
1201	A930037H05Rik
1202	A930038B10Rik
1203	A930041C12Rik
1204	AA386476
1205	AA387200
1206	AA413626
1207	AA414768
1208	AA465934
1209	AA467197
1210	AA474408
1211	AA645442
1212	AA914427
1213	AA986860
1214	Aaas
1215	Aacs
1216	AAdacl4fm3
1217	Aadat
1218	Aagab
1219	Aak1
1220	Aamdc
1221	Aamp
1222	Aanat
1223	Aar2
1224	Aard
1225	Aars
1226	Aars2
1227	Aarsd1
1228	Aasdh
1229	Aasdhppt
1230	Aass
1231	Aatf
1232	Aatk
1233	AB041806
1234	AB124611
1235	Abat
1236	Abca1
1237	Abca13
1238	Abca2
1239	Abca3
1240	Abca4
1241	Abca5
1242	Abca7
1243	Abca8a
1244	Abca8b
1245	Abca9
1246	Abcb10
1247	Abcb1a
1248	Abcb1b
1249	Abcb4
1250	Abcb6
1251	Abcb7
1252	Abcb8
1253	Abcb9
1254	Abcc1
1255	Abcc10
1256	Abcc12
1257	Abcc2
1258	Abcc3
1259	Abcc4
1260	Abcc5
1261	Abcc8
1262	Abcc9
1263	Abcd1
1264	Abcd2
1265	Abcd3
1266	Abcd4
1267	Abce1
1268	Abcf1
