cell_type	overdispersion	add_count	gene	seed
Oligodendrocytes	0.25	5	Sncb	3359
Oligodendrocytes	0.25	5	Sncb	3360
Fibroblast	0.5	5	Sncb	3361
Fibroblast	0.5	5	Sncb	3362
Fibroblast	0.5	5	Sncb	3363
Fibroblast	0.5	5	Sncb	3364
Fibroblast	0.5	5	Sncb	3365
Granule	0.5	5	Sncb	3366
Granule	0.5	5	Sncb	3367
Granule	0.5	5	Sncb	3368
Granule	0.5	5	Sncb	3369
Granule	0.5	5	Sncb	3370
MLI2	0.5	5	Sncb	3371
MLI2	0.5	5	Sncb	3372
MLI2	0.5	5	Sncb	3373
MLI2	0.5	5	Sncb	3374
MLI2	0.5	5	Sncb	3375
Purkinje	0.5	5	Sncb	3376
Purkinje	0.5	5	Sncb	3377
Purkinje	0.5	5	Sncb	3378
Purkinje	0.5	5	Sncb	3379
Purkinje	0.5	5	Sncb	3380
Bergmann	0.5	5	Sncb	3381
Bergmann	0.5	5	Sncb	3382
Bergmann	0.5	5	Sncb	3383
Bergmann	0.5	5	Sncb	3384
Bergmann	0.5	5	Sncb	3385
Oligodendrocytes	0.5	5	Sncb	3386
Oligodendrocytes	0.5	5	Sncb	3387
Oligodendrocytes	0.5	5	Sncb	3388
Oligodendrocytes	0.5	5	Sncb	3389
Oligodendrocytes	0.5	5	Sncb	3390
Fibroblast	0.75	5	Sncb	3391
Fibroblast	0.75	5	Sncb	3392
Fibroblast	0.75	5	Sncb	3393
Fibroblast	0.75	5	Sncb	3394
Fibroblast	0.75	5	Sncb	3395
Granule	0.75	5	Sncb	3396
Granule	0.75	5	Sncb	3397
Granule	0.75	5	Sncb	3398
Granule	0.75	5	Sncb	3399
Granule	0.75	5	Sncb	3400
MLI2	0.75	5	Sncb	3401
MLI2	0.75	5	Sncb	3402
MLI2	0.75	5	Sncb	3403
MLI2	0.75	5	Sncb	3404
MLI2	0.75	5	Sncb	3405
Purkinje	0.75	5	Sncb	3406
Purkinje	0.75	5	Sncb	3407
Purkinje	0.75	5	Sncb	3408
Purkinje	0.75	5	Sncb	3409
Purkinje	0.75	5	Sncb	3410
Bergmann	0.75	5	Sncb	3411
Bergmann	0.75	5	Sncb	3412
Bergmann	0.75	5	Sncb	3413
Bergmann	0.75	5	Sncb	3414
Bergmann	0.75	5	Sncb	3415
Oligodendrocytes	0.75	5	Sncb	3416
Oligodendrocytes	0.75	5	Sncb	3417
Oligodendrocytes	0.75	5	Sncb	3418
Oligodendrocytes	0.75	5	Sncb	3419
Oligodendrocytes	0.75	5	Sncb	3420
Fibroblast	0.25	25	Sncb	3421
Fibroblast	0.25	25	Sncb	3422
Fibroblast	0.25	25	Sncb	3423
Fibroblast	0.25	25	Sncb	3424
Fibroblast	0.25	25	Sncb	3425
Granule	0.25	25	Sncb	3426
Granule	0.25	25	Sncb	3427
Granule	0.25	25	Sncb	3428
Granule	0.25	25	Sncb	3429
Granule	0.25	25	Sncb	3430
MLI2	0.25	25	Sncb	3431
MLI2	0.25	25	Sncb	3432
MLI2	0.25	25	Sncb	3433
MLI2	0.25	25	Sncb	3434
MLI2	0.25	25	Sncb	3435
Purkinje	0.25	25	Sncb	3436
Purkinje	0.25	25	Sncb	3437
Purkinje	0.25	25	Sncb	3438
Purkinje	0.25	25	Sncb	3439
Purkinje	0.25	25	Sncb	3440
Bergmann	0.25	25	Sncb	3441
Bergmann	0.25	25	Sncb	3442
Bergmann	0.25	25	Sncb	3443
Bergmann	0.25	25	Sncb	3444
Bergmann	0.25	25	Sncb	3445
Oligodendrocytes	0.25	25	Sncb	3446
Oligodendrocytes	0.25	25	Sncb	3447
Oligodendrocytes	0.25	25	Sncb	3448
Oligodendrocytes	0.25	25	Sncb	3449
Oligodendrocytes	0.25	25	Sncb	3450
Fibroblast	0.5	25	Sncb	3451
Fibroblast	0.5	25	Sncb	3452
Fibroblast	0.5	25	Sncb	3453
Fibroblast	0.5	25	Sncb	3454
Fibroblast	0.5	25	Sncb	3455
Granule	0.5	25	Sncb	3456
Granule	0.5	25	Sncb	3457
Granule	0.5	25	Sncb	3458
Granule	0.5	25	Sncb	3459
Granule	0.5	25	Sncb	3460
MLI2	0.5	25	Sncb	3461
MLI2	0.5	25	Sncb	3462
MLI2	0.5	25	Sncb	3463
MLI2	0.5	25	Sncb	3464
MLI2	0.5	25	Sncb	3465
Purkinje	0.5	25	Sncb	3466
Purkinje	0.5	25	Sncb	3467
Purkinje	0.5	25	Sncb	3468
Purkinje	0.5	25	Sncb	3469
Purkinje	0.5	25	Sncb	3470
Bergmann	0.5	25	Sncb	3471
Bergmann	0.5	25	Sncb	3472
Bergmann	0.5	25	Sncb	3473
Bergmann	0.5	25	Sncb	3474
Bergmann	0.5	25	Sncb	3475
Oligodendrocytes	0.5	25	Sncb	3476
Oligodendrocytes	0.5	25	Sncb	3477
Oligodendrocytes	0.5	25	Sncb	3478
Oligodendrocytes	0.5	25	Sncb	3479
Oligodendrocytes	0.5	25	Sncb	3480
Fibroblast	0.75	25	Sncb	3481
Fibroblast	0.75	25	Sncb	3482
Fibroblast	0.75	25	Sncb	3483
Fibroblast	0.75	25	Sncb	3484
Fibroblast	0.75	25	Sncb	3485
Granule	0.75	25	Sncb	3486
Granule	0.75	25	Sncb	3487
Granule	0.75	25	Sncb	3488
Granule	0.75	25	Sncb	3489
Granule	0.75	25	Sncb	3490
MLI2	0.75	25	Sncb	3491
MLI2	0.75	25	Sncb	3492
MLI2	0.75	25	Sncb	3493
MLI2	0.75	25	Sncb	3494
MLI2	0.75	25	Sncb	3495
Purkinje	0.75	25	Sncb	3496
Purkinje	0.75	25	Sncb	3497
Purkinje	0.75	25	Sncb	3498
Purkinje	0.75	25	Sncb	3499
Purkinje	0.75	25	Sncb	3500
Bergmann	0.75	25	Sncb	3501
Bergmann	0.75	25	Sncb	3502
Bergmann	0.75	25	Sncb	3503
Bergmann	0.75	25	Sncb	3504
Bergmann	0.75	25	Sncb	3505
Oligodendrocytes	0.75	25	Sncb	3506
Oligodendrocytes	0.75	25	Sncb	3507
Oligodendrocytes	0.75	25	Sncb	3508
Oligodendrocytes	0.75	25	Sncb	3509
Oligodendrocytes	0.75	25	Sncb	3510
Fibroblast	0.25	2	Sncb	3511
Fibroblast	0.25	2	Sncb	3512
Fibroblast	0.25	2	Sncb	3513
Fibroblast	0.25	2	Sncb	3514
Fibroblast	0.25	2	Sncb	3515
Granule	0.25	2	Sncb	3516
Granule	0.25	2	Sncb	3517
Granule	0.25	2	Sncb	3518
Granule	0.25	2	Sncb	3519
Granule	0.25	2	Sncb	3520
MLI2	0.25	2	Sncb	3521
MLI2	0.25	2	Sncb	3522
MLI2	0.25	2	Sncb	3523
MLI2	0.25	2	Sncb	3524
MLI2	0.25	2	Sncb	3525
Purkinje	0.25	2	Sncb	3526
Purkinje	0.25	2	Sncb	3527
Purkinje	0.25	2	Sncb	3528
Purkinje	0.25	2	Sncb	3529
Purkinje	0.25	2	Sncb	3530
Bergmann	0.25	2	Sncb	3531
Bergmann	0.25	2	Sncb	3532
Bergmann	0.25	2	Sncb	3533
Bergmann	0.25	2	Sncb	3534
Bergmann	0.25	2	Sncb	3535
Oligodendrocytes	0.25	2	Sncb	3536
Oligodendrocytes	0.25	2	Sncb	3537
Oligodendrocytes	0.25	2	Sncb	3538
Oligodendrocytes	0.25	2	Sncb	3539
Oligodendrocytes	0.25	2	Sncb	3540
Fibroblast	0.5	2	Sncb	3541
Fibroblast	0.5	2	Sncb	3542
Fibroblast	0.5	2	Sncb	3543
Fibroblast	0.5	2	Sncb	3544
Fibroblast	0.5	2	Sncb	3545
Granule	0.5	2	Sncb	3546
Granule	0.5	2	Sncb	3547
Granule	0.5	2	Sncb	3548
Granule	0.5	2	Sncb	3549
Granule	0.5	2	Sncb	3550
MLI2	0.5	2	Sncb	3551
MLI2	0.5	2	Sncb	3552
MLI2	0.5	2	Sncb	3553
MLI2	0.5	2	Sncb	3554
MLI2	0.5	2	Sncb	3555
Purkinje	0.5	2	Sncb	3556
Purkinje	0.5	2	Sncb	3557
Purkinje	0.5	2	Sncb	3558
Purkinje	0.5	2	Sncb	3559
Purkinje	0.5	2	Sncb	3560
Bergmann	0.5	2	Sncb	3561
Bergmann	0.5	2	Sncb	3562
Bergmann	0.5	2	Sncb	3563
Bergmann	0.5	2	Sncb	3564
Bergmann	0.5	2	Sncb	3565
Oligodendrocytes	0.5	2	Sncb	3566
Oligodendrocytes	0.5	2	Sncb	3567
Oligodendrocytes	0.5	2	Sncb	3568
Oligodendrocytes	0.5	2	Sncb	3569
Oligodendrocytes	0.5	2	Sncb	3570
Fibroblast	0.75	2	Sncb	3571
Fibroblast	0.75	2	Sncb	3572
Fibroblast	0.75	2	Sncb	3573
Fibroblast	0.75	2	Sncb	3574
Fibroblast	0.75	2	Sncb	3575
Granule	0.75	2	Sncb	3576
Granule	0.75	2	Sncb	3577
Granule	0.75	2	Sncb	3578
Granule	0.75	2	Sncb	3579
Granule	0.75	2	Sncb	3580
MLI2	0.75	2	Sncb	3581
MLI2	0.75	2	Sncb	3582
MLI2	0.75	2	Sncb	3583
MLI2	0.75	2	Sncb	3584
MLI2	0.75	2	Sncb	3585
Purkinje	0.75	2	Sncb	3586
Purkinje	0.75	2	Sncb	3587
Purkinje	0.75	2	Sncb	3588
Purkinje	0.75	2	Sncb	3589
Purkinje	0.75	2	Sncb	3590
Bergmann	0.75	2	Sncb	3591
Bergmann	0.75	2	Sncb	3592
Bergmann	0.75	2	Sncb	3593
Bergmann	0.75	2	Sncb	3594
Bergmann	0.75	2	Sncb	3595
Oligodendrocytes	0.75	2	Sncb	3596
Oligodendrocytes	0.75	2	Sncb	3597
Oligodendrocytes	0.75	2	Sncb	3598
Oligodendrocytes	0.75	2	Sncb	3599
Oligodendrocytes	0.75	2	Sncb	3600
Fibroblast	0.25	0	Amph	3601
Fibroblast	0.25	0	Amph	3602
Fibroblast	0.25	0	Amph	3603
Fibroblast	0.25	0	Amph	3604
Fibroblast	0.25	0	Amph	3605
Granule	0.25	0	Amph	3606
Granule	0.25	0	Amph	3607
Granule	0.25	0	Amph	3608
Granule	0.25	0	Amph	3609
Granule	0.25	0	Amph	3610
MLI2	0.25	0	Amph	3611
MLI2	0.25	0	Amph	3612
MLI2	0.25	0	Amph	3613
MLI2	0.25	0	Amph	3614
MLI2	0.25	0	Amph	3615
Purkinje	0.25	0	Amph	3616
Purkinje	0.25	0	Amph	3617
Purkinje	0.25	0	Amph	3618
Purkinje	0.25	0	Amph	3619
Purkinje	0.25	0	Amph	3620
Bergmann	0.25	0	Amph	3621
Bergmann	0.25	0	Amph	3622
Bergmann	0.25	0	Amph	3623
Bergmann	0.25	0	Amph	3624
Bergmann	0.25	0	Amph	3625
Oligodendrocytes	0.25	0	Amph	3626
Oligodendrocytes	0.25	0	Amph	3627
Oligodendrocytes	0.25	0	Amph	3628
Oligodendrocytes	0.25	0	Amph	3629
Oligodendrocytes	0.25	0	Amph	3630
Fibroblast	0.5	0	Amph	3631
Fibroblast	0.5	0	Amph	3632
Fibroblast	0.5	0	Amph	3633
Fibroblast	0.5	0	Amph	3634
Fibroblast	0.5	0	Amph	3635
Granule	0.5	0	Amph	3636
Granule	0.5	0	Amph	3637
Granule	0.5	0	Amph	3638
Granule	0.5	0	Amph	3639
Granule	0.5	0	Amph	3640
MLI2	0.5	0	Amph	3641
MLI2	0.5	0	Amph	3642
MLI2	0.5	0	Amph	3643
MLI2	0.5	0	Amph	3644
MLI2	0.5	0	Amph	3645
Purkinje	0.5	0	Amph	3646
Purkinje	0.5	0	Amph	3647
Purkinje	0.5	0	Amph	3648
Purkinje	0.5	0	Amph	3649
Purkinje	0.5	0	Amph	3650
Bergmann	0.5	0	Amph	3651
Bergmann	0.5	0	Amph	3652
Bergmann	0.5	0	Amph	3653
Bergmann	0.5	0	Amph	3654
Bergmann	0.5	0	Amph	3655
Oligodendrocytes	0.5	0	Amph	3656
Oligodendrocytes	0.5	0	Amph	3657
Oligodendrocytes	0.5	0	Amph	3658
Oligodendrocytes	0.5	0	Amph	3659
Oligodendrocytes	0.5	0	Amph	3660
Fibroblast	0.75	0	Amph	3661
Fibroblast	0.75	0	Amph	3662
Fibroblast	0.75	0	Amph	3663
Fibroblast	0.75	0	Amph	3664
Fibroblast	0.75	0	Amph	3665
Granule	0.75	0	Amph	3666
Granule	0.75	0	Amph	3667
Granule	0.75	0	Amph	3668
Granule	0.75	0	Amph	3669
Granule	0.75	0	Amph	3670
MLI2	0.75	0	Amph	3671
MLI2	0.75	0	Amph	3672
MLI2	0.75	0	Amph	3673
MLI2	0.75	0	Amph	3674
MLI2	0.75	0	Amph	3675
Purkinje	0.75	0	Amph	3676
Purkinje	0.75	0	Amph	3677
Purkinje	0.75	0	Amph	3678
Purkinje	0.75	0	Amph	3679
Purkinje	0.75	0	Amph	3680
Bergmann	0.75	0	Amph	3681
Bergmann	0.75	0	Amph	3682
Bergmann	0.75	0	Amph	3683
Bergmann	0.75	0	Amph	3684
Bergmann	0.75	0	Amph	3685
Oligodendrocytes	0.75	0	Amph	3686
Oligodendrocytes	0.75	0	Amph	3687
Oligodendrocytes	0.75	0	Amph	3688
Oligodendrocytes	0.75	0	Amph	3689
Oligodendrocytes	0.75	0	Amph	3690
Fibroblast	0.25	1	Amph	3691
Fibroblast	0.25	1	Amph	3692
Fibroblast	0.25	1	Amph	3693
Fibroblast	0.25	1	Amph	3694
Fibroblast	0.25	1	Amph	3695
Granule	0.25	1	Amph	3696
Granule	0.25	1	Amph	3697
Granule	0.25	1	Amph	3698
Granule	0.25	1	Amph	3699
Granule	0.25	1	Amph	3700
MLI2	0.25	1	Amph	3701
MLI2	0.25	1	Amph	3702
MLI2	0.25	1	Amph	3703
MLI2	0.25	1	Amph	3704
MLI2	0.25	1	Amph	3705
Purkinje	0.25	1	Amph	3706
Purkinje	0.25	1	Amph	3707
Purkinje	0.25	1	Amph	3708
Purkinje	0.25	1	Amph	3709
Purkinje	0.25	1	Amph	3710
Bergmann	0.25	1	Amph	3711
Bergmann	0.25	1	Amph	3712
Bergmann	0.25	1	Amph	3713
Bergmann	0.25	1	Amph	3714
Bergmann	0.25	1	Amph	3715
Oligodendrocytes	0.25	1	Amph	3716
Oligodendrocytes	0.25	1	Amph	3717
Oligodendrocytes	0.25	1	Amph	3718
Oligodendrocytes	0.25	1	Amph	3719
Oligodendrocytes	0.25	1	Amph	3720
Fibroblast	0.5	1	Amph	3721
Fibroblast	0.5	1	Amph	3722
Fibroblast	0.5	1	Amph	3723
Fibroblast	0.5	1	Amph	3724
Fibroblast	0.5	1	Amph	3725
Granule	0.5	1	Amph	3726
Granule	0.5	1	Amph	3727
Granule	0.5	1	Amph	3728
Granule	0.5	1	Amph	3729
Granule	0.5	1	Amph	3730
MLI2	0.5	1	Amph	3731
MLI2	0.5	1	Amph	3732
MLI2	0.5	1	Amph	3733
MLI2	0.5	1	Amph	3734
MLI2	0.5	1	Amph	3735
Purkinje	0.5	1	Amph	3736
Purkinje	0.5	1	Amph	3737
Purkinje	0.5	1	Amph	3738
Purkinje	0.5	1	Amph	3739
Purkinje	0.5	1	Amph	3740
Bergmann	0.5	1	Amph	3741
Bergmann	0.5	1	Amph	3742
Bergmann	0.5	1	Amph	3743
Bergmann	0.5	1	Amph	3744
Bergmann	0.5	1	Amph	3745
Oligodendrocytes	0.5	1	Amph	3746
Oligodendrocytes	0.5	1	Amph	3747
Oligodendrocytes	0.5	1	Amph	3748
Oligodendrocytes	0.5	1	Amph	3749
Oligodendrocytes	0.5	1	Amph	3750
Fibroblast	0.75	1	Amph	3751
Fibroblast	0.75	1	Amph	3752
Fibroblast	0.75	1	Amph	3753
Fibroblast	0.75	1	Amph	3754
Fibroblast	0.75	1	Amph	3755
Granule	0.75	1	Amph	3756
Granule	0.75	1	Amph	3757
Granule	0.75	1	Amph	3758
Granule	0.75	1	Amph	3759
Granule	0.75	1	Amph	3760
MLI2	0.75	1	Amph	3761
MLI2	0.75	1	Amph	3762
MLI2	0.75	1	Amph	3763
MLI2	0.75	1	Amph	3764
MLI2	0.75	1	Amph	3765
Purkinje	0.75	1	Amph	3766
Purkinje	0.75	1	Amph	3767
Purkinje	0.75	1	Amph	3768
Purkinje	0.75	1	Amph	3769
Purkinje	0.75	1	Amph	3770
Bergmann	0.75	1	Amph	3771
Bergmann	0.75	1	Amph	3772
Bergmann	0.75	1	Amph	3773
Bergmann	0.75	1	Amph	3774
Bergmann	0.75	1	Amph	3775
Oligodendrocytes	0.75	1	Amph	3776
Oligodendrocytes	0.75	1	Amph	3777
Oligodendrocytes	0.75	1	Amph	3778
Oligodendrocytes	0.75	1	Amph	3779
Oligodendrocytes	0.75	1	Amph	3780
Fibroblast	0.25	5	Amph	3781
Fibroblast	0.25	5	Amph	3782
Fibroblast	0.25	5	Amph	3783
Fibroblast	0.25	5	Amph	3784
Fibroblast	0.25	5	Amph	3785
Granule	0.25	5	Amph	3786
Granule	0.25	5	Amph	3787
Granule	0.25	5	Amph	3788
Granule	0.25	5	Amph	3789
Granule	0.25	5	Amph	3790
MLI2	0.25	5	Amph	3791
MLI2	0.25	5	Amph	3792
MLI2	0.25	5	Amph	3793
MLI2	0.25	5	Amph	3794
MLI2	0.25	5	Amph	3795
Purkinje	0.25	5	Amph	3796
Purkinje	0.25	5	Amph	3797
Purkinje	0.25	5	Amph	3798
Purkinje	0.25	5	Amph	3799
Purkinje	0.25	5	Amph	3800
Bergmann	0.25	5	Amph	3801
Bergmann	0.25	5	Amph	3802
Bergmann	0.25	5	Amph	3803
Bergmann	0.25	5	Amph	3804
Bergmann	0.25	5	Amph	3805
Oligodendrocytes	0.25	5	Amph	3806
Oligodendrocytes	0.25	5	Amph	3807
Oligodendrocytes	0.25	5	Amph	3808
Oligodendrocytes	0.25	5	Amph	3809
Oligodendrocytes	0.25	5	Amph	3810
Fibroblast	0.5	5	Amph	3811
Fibroblast	0.5	5	Amph	3812
Fibroblast	0.5	5	Amph	3813
Fibroblast	0.5	5	Amph	3814
Fibroblast	0.5	5	Amph	3815
Granule	0.5	5	Amph	3816
Granule	0.5	5	Amph	3817
Granule	0.5	5	Amph	3818
Granule	0.5	5	Amph	3819
Granule	0.5	5	Amph	3820
MLI2	0.5	5	Amph	3821
MLI2	0.5	5	Amph	3822
MLI2	0.5	5	Amph	3823
MLI2	0.5	5	Amph	3824
MLI2	0.5	5	Amph	3825
Purkinje	0.5	5	Amph	3826
Purkinje	0.5	5	Amph	3827
Purkinje	0.5	5	Amph	3828
Purkinje	0.5	5	Amph	3829
Purkinje	0.5	5	Amph	3830
Bergmann	0.5	5	Amph	3831
Bergmann	0.5	5	Amph	3832
Bergmann	0.5	5	Amph	3833
Bergmann	0.5	5	Amph	3834
Bergmann	0.5	5	Amph	3835
Oligodendrocytes	0.5	5	Amph	3836
Oligodendrocytes	0.5	5	Amph	3837
Oligodendrocytes	0.5	5	Amph	3838
Oligodendrocytes	0.5	5	Amph	3839
Oligodendrocytes	0.5	5	Amph	3840
Fibroblast	0.75	5	Amph	3841
Fibroblast	0.75	5	Amph	3842
Fibroblast	0.75	5	Amph	3843
Fibroblast	0.75	5	Amph	3844
Fibroblast	0.75	5	Amph	3845
Granule	0.75	5	Amph	3846
Granule	0.75	5	Amph	3847
Granule	0.75	5	Amph	3848
Granule	0.75	5	Amph	3849
Granule	0.75	5	Amph	3850
MLI2	0.75	5	Amph	3851
MLI2	0.75	5	Amph	3852
MLI2	0.75	5	Amph	3853
MLI2	0.75	5	Amph	3854
MLI2	0.75	5	Amph	3855
Purkinje	0.75	5	Amph	3856
Purkinje	0.75	5	Amph	3857
Purkinje	0.75	5	Amph	3858
Purkinje	0.75	5	Amph	3859
Purkinje	0.75	5	Amph	3860
Bergmann	0.75	5	Amph	3861
Bergmann	0.75	5	Amph	3862
Bergmann	0.75	5	Amph	3863
Bergmann	0.75	5	Amph	3864
Bergmann	0.75	5	Amph	3865
Oligodendrocytes	0.75	5	Amph	3866
Oligodendrocytes	0.75	5	Amph	3867
Oligodendrocytes	0.75	5	Amph	3868
Oligodendrocytes	0.75	5	Amph	3869
Oligodendrocytes	0.75	5	Amph	3870
Fibroblast	0.25	25	Amph	3871
Fibroblast	0.25	25	Amph	3872
Fibroblast	0.25	25	Amph	3873
Fibroblast	0.25	25	Amph	3874
Fibroblast	0.25	25	Amph	3875
Granule	0.25	25	Amph	3876
Granule	0.25	25	Amph	3877
Granule	0.25	25	Amph	3878
Granule	0.25	25	Amph	3879
Granule	0.25	25	Amph	3880
MLI2	0.25	25	Amph	3881
MLI2	0.25	25	Amph	3882
MLI2	0.25	25	Amph	3883
MLI2	0.25	25	Amph	3884
MLI2	0.25	25	Amph	3885
Purkinje	0.25	25	Amph	3886
Purkinje	0.25	25	Amph	3887
Purkinje	0.25	25	Amph	3888
Purkinje	0.25	25	Amph	3889
Purkinje	0.25	25	Amph	3890
Bergmann	0.25	25	Amph	3891
Bergmann	0.25	25	Amph	3892
Bergmann	0.25	25	Amph	3893
Bergmann	0.25	25	Amph	3894
Bergmann	0.25	25	Amph	3895
Oligodendrocytes	0.25	25	Amph	3896
Oligodendrocytes	0.25	25	Amph	3897
Oligodendrocytes	0.25	25	Amph	3898
Oligodendrocytes	0.25	25	Amph	3899
Oligodendrocytes	0.25	25	Amph	3900
Fibroblast	0.5	25	Amph	3901
Fibroblast	0.5	25	Amph	3902
Fibroblast	0.5	25	Amph	3903
Fibroblast	0.5	25	Amph	3904
Fibroblast	0.5	25	Amph	3905
Granule	0.5	25	Amph	3906
Granule	0.5	25	Amph	3907
Granule	0.5	25	Amph	3908
Granule	0.5	25	Amph	3909
Granule	0.5	25	Amph	3910
MLI2	0.5	25	Amph	3911
MLI2	0.5	25	Amph	3912
MLI2	0.5	25	Amph	3913
MLI2	0.5	25	Amph	3914
MLI2	0.5	25	Amph	3915
Purkinje	0.5	25	Amph	3916
Purkinje	0.5	25	Amph	3917
Purkinje	0.5	25	Amph	3918
Purkinje	0.5	25	Amph	3919
Purkinje	0.5	25	Amph	3920
Bergmann	0.5	25	Amph	3921
Bergmann	0.5	25	Amph	3922
Bergmann	0.5	25	Amph	3923
Bergmann	0.5	25	Amph	3924
Bergmann	0.5	25	Amph	3925
Oligodendrocytes	0.5	25	Amph	3926
Oligodendrocytes	0.5	25	Amph	3927
Oligodendrocytes	0.5	25	Amph	3928
Oligodendrocytes	0.5	25	Amph	3929
Oligodendrocytes	0.5	25	Amph	3930
Fibroblast	0.75	25	Amph	3931
Fibroblast	0.75	25	Amph	3932
Fibroblast	0.75	25	Amph	3933
Fibroblast	0.75	25	Amph	3934
Fibroblast	0.75	25	Amph	3935
Granule	0.75	25	Amph	3936
Granule	0.75	25	Amph	3937
Granule	0.75	25	Amph	3938
Granule	0.75	25	Amph	3939
Granule	0.75	25	Amph	3940
MLI2	0.75	25	Amph	3941
MLI2	0.75	25	Amph	3942
MLI2	0.75	25	Amph	3943
MLI2	0.75	25	Amph	3944
MLI2	0.75	25	Amph	3945
Purkinje	0.75	25	Amph	3946
Purkinje	0.75	25	Amph	3947
Purkinje	0.75	25	Amph	3948
Purkinje	0.75	25	Amph	3949
Purkinje	0.75	25	Amph	3950
Bergmann	0.75	25	Amph	3951
Bergmann	0.75	25	Amph	3952
Bergmann	0.75	25	Amph	3953
Bergmann	0.75	25	Amph	3954
Bergmann	0.75	25	Amph	3955
Oligodendrocytes	0.75	25	Amph	3956
Oligodendrocytes	0.75	25	Amph	3957
Oligodendrocytes	0.75	25	Amph	3958
Oligodendrocytes	0.75	25	Amph	3959
Oligodendrocytes	0.75	25	Amph	3960
Fibroblast	0.25	2	Amph	3961
Fibroblast	0.25	2	Amph	3962
Fibroblast	0.25	2	Amph	3963
Fibroblast	0.25	2	Amph	3964
Fibroblast	0.25	2	Amph	3965
Granule	0.25	2	Amph	3966
Granule	0.25	2	Amph	3967
Granule	0.25	2	Amph	3968
Granule	0.25	2	Amph	3969
Granule	0.25	2	Amph	3970
MLI2	0.25	2	Amph	3971
MLI2	0.25	2	Amph	3972
MLI2	0.25	2	Amph	3973
MLI2	0.25	2	Amph	3974
MLI2	0.25	2	Amph	3975
Purkinje	0.25	2	Amph	3976
Purkinje	0.25	2	Amph	3977
Purkinje	0.25	2	Amph	3978
Purkinje	0.25	2	Amph	3979
Purkinje	0.25	2	Amph	3980
Bergmann	0.25	2	Amph	3981
Bergmann	0.25	2	Amph	3982
Bergmann	0.25	2	Amph	3983
Bergmann	0.25	2	Amph	3984
Bergmann	0.25	2	Amph	3985
Oligodendrocytes	0.25	2	Amph	3986
Oligodendrocytes	0.25	2	Amph	3987
Oligodendrocytes	0.25	2	Amph	3988
Oligodendrocytes	0.25	2	Amph	3989
Oligodendrocytes	0.25	2	Amph	3990
Fibroblast	0.5	2	Amph	3991
Fibroblast	0.5	2	Amph	3992
Fibroblast	0.5	2	Amph	3993
Fibroblast	0.5	2	Amph	3994
Fibroblast	0.5	2	Amph	3995
Granule	0.5	2	Amph	3996
Granule	0.5	2	Amph	3997
Granule	0.5	2	Amph	3998
Granule	0.5	2	Amph	3999
Granule	0.5	2	Amph	4000
MLI2	0.5	2	Amph	4001
MLI2	0.5	2	Amph	4002
MLI2	0.5	2	Amph	4003
MLI2	0.5	2	Amph	4004
MLI2	0.5	2	Amph	4005
Purkinje	0.5	2	Amph	4006
Purkinje	0.5	2	Amph	4007
Purkinje	0.5	2	Amph	4008
Purkinje	0.5	2	Amph	4009
Purkinje	0.5	2	Amph	4010
Bergmann	0.5	2	Amph	4011
Bergmann	0.5	2	Amph	4012
Bergmann	0.5	2	Amph	4013
Bergmann	0.5	2	Amph	4014
Bergmann	0.5	2	Amph	4015
Oligodendrocytes	0.5	2	Amph	4016
Oligodendrocytes	0.5	2	Amph	4017
Oligodendrocytes	0.5	2	Amph	4018
Oligodendrocytes	0.5	2	Amph	4019
Oligodendrocytes	0.5	2	Amph	4020
Fibroblast	0.75	2	Amph	4021
Fibroblast	0.75	2	Amph	4022
Fibroblast	0.75	2	Amph	4023
Fibroblast	0.75	2	Amph	4024
Fibroblast	0.75	2	Amph	4025
Granule	0.75	2	Amph	4026
Granule	0.75	2	Amph	4027
Granule	0.75	2	Amph	4028
Granule	0.75	2	Amph	4029
Granule	0.75	2	Amph	4030
MLI2	0.75	2	Amph	4031
MLI2	0.75	2	Amph	4032
MLI2	0.75	2	Amph	4033
MLI2	0.75	2	Amph	4034
MLI2	0.75	2	Amph	4035
Purkinje	0.75	2	Amph	4036
Purkinje	0.75	2	Amph	4037
Purkinje	0.75	2	Amph	4038
Purkinje	0.75	2	Amph	4039
Purkinje	0.75	2	Amph	4040
Bergmann	0.75	2	Amph	4041
Bergmann	0.75	2	Amph	4042
Bergmann	0.75	2	Amph	4043
Bergmann	0.75	2	Amph	4044
Bergmann	0.75	2	Amph	4045
Oligodendrocytes	0.75	2	Amph	4046
Oligodendrocytes	0.75	2	Amph	4047
Oligodendrocytes	0.75	2	Amph	4048
Oligodendrocytes	0.75	2	Amph	4049
Oligodendrocytes	0.75	2	Amph	4050
Fibroblast	0.25	0	Capza2	4051
Fibroblast	0.25	0	Capza2	4052
Fibroblast	0.25	0	Capza2	4053
Fibroblast	0.25	0	Capza2	4054
Fibroblast	0.25	0	Capza2	4055
Granule	0.25	0	Capza2	4056
Granule	0.25	0	Capza2	4057
Granule	0.25	0	Capza2	4058
Granule	0.25	0	Capza2	4059
Granule	0.25	0	Capza2	4060
MLI2	0.25	0	Capza2	4061
MLI2	0.25	0	Capza2	4062
MLI2	0.25	0	Capza2	4063
MLI2	0.25	0	Capza2	4064
MLI2	0.25	0	Capza2	4065
Purkinje	0.25	0	Capza2	4066
Purkinje	0.25	0	Capza2	4067
Purkinje	0.25	0	Capza2	4068
