22005,864,0.1055,0,77.4008,4.8593,4,0.9841
1006,205708,25.265,25,28.3975,2.178,3,0.9918
20,82,0.01,0,262.963,412761.7862,5,0.8695
24002,41096,5.0209,5,95.9838,0.5317,0,0.9995
17010,287,0.0351,0,133.091,448216.1108,5,0.1929
4019,80,0.0097,0,13.6275,807145.4832,5,0.2138
7003,11552,1.4155,1,32.9495,0.6343,0,0.9969
27011,118,0.0144,0,4462.2234,24286.5121,5,0.3564
21003,8880,1.0881,1,216.9114,3.1866,1,0.9621
15002,43488,5.3307,5,65.7968,0.4917,0,0.9985
29005,41116,5.0105,5,48.4608,1.1272,0,0.9952
31016,305,0.0373,0,4014.499,17588.5553,5,0.4444
6002,41545,5.0882,5,75.9415,0.7012,0,0.9953
14002,205850,25.1128,25,178.1357,2.5326,1,0.9949
9006,207,0.0251,0,19.3386,2.7223,4,0.9985
13011,418,0.0514,0,2943.8662,11383.6726,5,0.5255
30008,8659,1.0636,1,12.4784,0.1112,0,0.9997
3009,8508,1.0411,1,32.4744,0.102,0,0.9998
18007,56,0.0068,0,5472.3289,113052.2257,5,0.9593
21,84,0.0103,0,16.0866,699462.7227,5,-0.5403
22006,895,0.109,0,12.426,2.4027,4,0.928
33006,45434,5.5618,5,10.2477,0.3548,1,0.9989
35013,9316,1.1364,1,95.4822,1.6275,0,0.9996
34008,13662,1.6582,1,97.816,29.6483,5,0.9234
4020,87,0.0106,0,1163.4538,408611.3039,5,0.0075
31017,295,0.036,0,3146.8871,9618.4951,5,0.8011
27012,120,0.0146,0,7621.7616,6006.439,5,0.7943
26004,9973,1.2167,1,25.7276,9.7621,5,0.9522
9007,218,0.0265,0,18.7262,2.5777,4,0.9458
5007,206585,25.0254,25,361.9692,4.3177,1,0.9945
13012,422,0.0516,0,8412.9943,7864.9147,5,0.164
22,86,0.0104,0,364.2299,416261.1576,5,0.5042
18008,41,0.005,0,503.4905,330670.9865,5,0.8471
25003,9042,1.1032,1,151.9416,2.192,0,0.9994
4021,67,0.0081,0,160.2822,259395.7193,5,0.5282
20002,41005,5.0251,5,88.5105,2.198,0,0.9997
2007,41646,5.0541,5,50.3349,0.5825,0,0.999
28005,206795,25.0691,25,52.142,0.2498,0,0.9989
22007,820,0.0994,0,73.1961,104.0201,5,0.7611
31018,286,0.0346,0,5020.0835,5333.8177,5,0.8185
12006,8438,1.0273,1,97.6682,0.3254,0,0.9988
8011,8418,1.0343,1,64.8506,0.9741,0,0.9992
32006,206755,25.0369,25,45.5079,9.569,5,0.974
23002,204667,25.0051,25,49.8893,0.8418,1,0.9981
11002,41085,5.0073,5,27.3324,0.7639,1,0.9984
27013,114,0.0138,0,653.773,127563.9016,5,0.9254
3010,8574,1.0426,1,22.7327,0.0736,0,0.9993
16006,9749,1.1953,1,36.8109,8.4599,5,0.9446
30009,8708,1.0582,1,7.5004,0.0571,0,0.9981
10002,209284,25.4727,25,18.4087,0.1246,0,0.9968
23,77,0.0093,0,2014.4642,207105.5219,5,0.284
9008,252,0.0307,0,17.4446,2.1258,3,0.9783
1007,207314,25.2668,25,33.8675,1.2168,1,0.9992
4022,66,0.008,0,810.885,12591.6145,5,0.5438
17011,8440,1.0332,1,137.6761,1.9369,0,0.9979
21004,8918,1.0844,1,17.9503,0.205,0,0.9993
18009,44,0.0054,0,4217.7433,42487.0426,5,0.892
13013,429,0.0522,0,1803.6158,35484.1321,5,0.8022
7004,11711,1.4224,1,69.476,0.8313,1,0.9982
24003,41067,5.0198,5,67.9351,1.1259,1,0.991
31019,281,0.0343,0,2188.0445,201698.4165,5,0.4417
26005,10116,1.229,1,66.1492,10.6231,5,0.9338
15003,43848,5.3356,5,17.3811,0.1175,0,0.9954
35014,9356,1.1386,1,75.1667,1.1573,0,0.9994
34009,13667,1.6614,1,160.2558,16.1118,5,0.9888
6003,41914,5.086,5,12.429,0.3157,0,0.9963
22008,878,0.1066,0,76.3119,7.7323,5,0.9855
19004,205053,25.0156,25,29.6002,0.1978,0,0.9976
27014,120,0.0146,0,8.1522,810759.0773,5,0.52
4023,85,0.0104,0,28.9746,804429.0595,5,-0.3443
24,76,0.0092,0,510.8705,410296.3493,5,0.1656
29006,40878,5.0102,5,13.875,1.0476,1,0.9993
33007,45484,5.5434,5,62.5183,0.1992,0,0.9999
31020,291,0.0355,0,2747.1091,73350.2326,5,0.9073
9009,248,0.0303,0,145.0642,99.2888,5,0.634
18010,42,0.0051,0,3175.56,3982.5314,5,0.7528
13014,434,0.0528,0,2219.7405,93958.4879,5,0.8273
3011,8514,1.0358,1,64.1074,1.3533,0,0.9981
4024,88,0.0107,0,30.6796,807018.6607,5,-0.8365
25004,9035,1.1016,1,86.2671,1.0042,1,0.9926
5008,204432,25.0192,25,89.6697,1.6324,1,0.9932
22009,875,0.1058,0,75.1831,11.8212,5,0.9917
25,70,0.0086,0,543.1113,338131.235,5,0.9122
30010,8746,1.0637,1,253.4025,0.3621,0,0.9993
2008,41380,5.0537,5,43.6593,0.8524,0,0.998
14003,206592,25.1176,25,60.9128,1.1696,1,0.9992
27015,136,0.0165,0,117.668,800.5235,5,0.3887
12007,8392,1.0258,1,26.0285,0.1069,0,0.998
31021,289,0.0353,0,2692.6617,7551.7993,5,0.6943
8012,8492,1.0321,1,28.1973,0.5889,1,0.9981
13015,416,0.0508,0,132.249,46.7837,5,0.7156
18011,59,0.0072,0,32.4101,807483.7644,5,-0.051
16007,9719,1.1975,1,67.6692,4.6471,3,0.9812
26006,9657,1.1794,0,25.0323,4.2915,4,0.9006
4025,87,0.0106,0,1037.9915,10747.7839,5,0.7499
26,68,0.0083,0,3009.2181,5847.2539,5,0.4687
35015,9289,1.1266,1,217.9982,2.428,1,0.9976
22010,799,0.0977,0,42.0026,7.6728,5,0.9585
32007,206326,25.0396,25,21.8026,0.9207,1,0.9957
17012,8494,1.0343,1,50.0794,0.5137,0,0.9983
9010,245,0.03,0,121.227,4.6383,3,0.9959
21005,8875,1.0871,1,125.3959,1.5621,1,0.9994
34010,13721,1.6627,1,112.3681,9.9142,5,0.9821
7005,11599,1.4118,1,69.7219,0.8052,0,0.9997
1008,205939,25.2593,25,36.5874,1.8801,2,0.9969
27016,118,0.0145,0,9.5348,810260.105,5,0.7242
31022,295,0.0361,0,2716.3794,5848.3217,5,0.965
20003,41060,5.0257,5,15.1186,0.4132,0,0.9968
13016,410,0.05,0,59.872,16.6748,5,0.996
18012,52,0.0063,0,477.6174,409549.6714,5,0.2982
28006,205656,25.0617,25,105.5894,5.7676,3,0.9992
3012,8448,1.0381,1,15.3459,5.5645,5,0.8455
4026,85,0.0103,0,38.0649,13.7197,5,0.971
27,69,0.0084,0,97.2325,606357.2012,5,0.0325
24004,41256,5.0202,5,88.8172,0.3373,0,0.9997
11003,40965,5.0055,5,98.5178,3.813,2,0.9944
23003,204473,25.0059,25,43.8068,0.6841,0,0.9992
15004,43837,5.3388,5,16.2605,0.1322,0,0.9937
33008,45419,5.562,5,148.167,0.2468,0,0.9996
9011,248,0.0301,0,297.9369,304398.453,5,-0.0281
30011,8673,1.0625,1,172.9561,2.4494,2,0.9989
6004,41987,5.098,5,19.3838,0.163,0,0.9958
22011,848,0.1028,0,7009.9788,5572.2131,5,0.9255
31023,301,0.0368,0,6637.8884,138621.4885,5,0.8551
26007,10318,1.2539,1,97.208,3.1624,2,0.9834
27017,116,0.0141,0,11.3227,811079.8273,5,0.6407
18013,50,0.0061,0,27.3371,805865.0843,5,-0.6346
10003,209983,25.4896,25,50.5934,0.2949,0,0.9999
4027,77,0.0094,0,147.565,188.2509,5,0.9112
28,69,0.0084,0,117.3608,207.3714,5,0.9316
5009,206696,25.0207,25,46.3428,3.549,1,0.9951
25005,9092,1.0994,1,283.2643,3.9419,0,0.9978
13017,455,0.0552,0,310.6161,52.0476,5,0.9846
2009,41671,5.0541,5,43.2104,0.7451,0,0.9995
29007,40831,5.0118,5,67.1049,1.6073,1,0.9946
35016,9297,1.129,1,45.8392,0.1391,0,0.9998
31024,301,0.0367,0,15.4677,806408.829,5,0.3079
12008,8457,1.0286,1,98.316,0.1598,0,0.9996
19005,204974,25.0151,25,13.715,0.1301,1,1
8013,8451,1.033,1,77.9996,1.5283,1,0.9955
34011,13577,1.6503,1,65.7307,3.1102,1,0.9988
9012,239,0.0292,0,17.9681,809933.5637,5,-0.16
16008,9782,1.1976,1,17.7107,9.9179,5,0.9945
27018,137,0.0166,0,7.5247,809827.4765,5,0.5113
4028,86,0.0105,0,10.8671,5.203,5,0.9505
22012,869,0.106,0,3843.7148,11285.2154,5,0.5329
29,68,0.0083,0,88.2115,321.7796,5,0.8817
3013,8480,1.0385,1,43.5429,1.3788,2,0.9993
18014,60,0.0073,0,1741.9301,209907.048,5,0.9797
17013,8486,1.0326,1,25.3136,0.3343,1,0.9986
21006,8837,1.0803,1,20.208,0.1882,0,0.9989
13018,442,0.0539,0,79.638,22.3964,5,0.9856
31025,259,0.0317,0,3792.2039,4090.1912,5,0.778
7006,11650,1.414,1,39.5042,3.1755,2,0.9998
14004,205378,25.1165,25,94.8391,1.6328,0,0.9986
1009,206524,25.2598,25,48.3644,1.6075,3,0.9949
32008,205949,25.0394,25,60.6723,3.1146,1,0.9953
30012,8730,1.0652,1,47.1703,0.8804,1,0.9962
27019,141,0.0172,0,8.6005,754080.8675,5,0.7865
4029,96,0.0117,0,21.9744,9.7557,5,0.9928
30,72,0.0088,0,3222.4922,8246.9087,5,0.1076
26008,9829,1.1981,1,70.3536,6.2825,4,0.9924
9013,231,0.0281,0,1865.5921,606571.5725,5,0.1328
18015,56,0.0068,0,11.5282,714676.6628,5,0.2827
22013,891,0.1083,0,395.0555,203.8934,5,0.7513
31026,285,0.0347,0,83.5329,344.97,5,0.9258
24005,41213,5.0205,5,21.0241,0.1158,0,0.9964
33009,45175,5.5566,5,126.1551,0.2618,0,0.9992
13019,411,0.0502,0,7.0247,5.0598,5,0.9124
35017,9293,1.1337,1,136.7899,0.4875,1,0.9992
31,72,0.0088,0,1400.2194,44257.6102,5,-0.488
5010,204189,25.0232,25,90.2077,1.8654,1,0.9958
25006,8986,1.0944,1,33.2688,2.4748,2,0.9983
6005,41843,5.0817,5,33.6571,0.2642,0,0.9979
20004,41098,5.0242,5,32.2646,0.8777,1,0.9997
3014,8559,1.0363,1,34.0432,0.5172,0,0.9983
4030,85,0.0104,0,17.7014,7.1668,5,0.9554
2010,41757,5.0584,5,3.7729,0.2533,1,0.9916
18016,47,0.0057,0,146.6095,412882.491,5,0.9871
34012,13681,1.6579,1,22.4965,1.2843,0,0.994
27020,118,0.0145,0,11.7779,809517.5539,5,0.4391
15005,43809,5.3374,5,41.0304,0.2404,0,0.9998
9014,237,0.0288,0,8.7223,808876.3401,5,0.5513
12009,8437,1.0279,1,20.4086,0.0872,0,0.9997
28007,205921,25.0726,25,16.4582,0.6916,1,0.998
31027,264,0.0322,0,72.6269,6.0305,5,0.9822
11004,40935,5.0067,5,34.5898,1.1266,0,0.9991
23004,205711,25.0044,25,48.9998,0.6051,0,0.9975
22014,839,0.1019,0,1888.4472,19884.0544,5,0.8851
13020,397,0.0484,0,36.112,9.7959,5,0.9943
8014,8503,1.0346,1,34.6801,0.2869,0,0.9994
32,67,0.0082,0,792.5613,222702.8087,5,0.486
26009,9731,1.185,0,32.5942,3.1012,3,0.9966
16009,9833,1.1943,1,65.9854,5.3409,5,0.9817
4031,82,0.01,0,382.0032,185411.636,5,0.4565
30013,8744,1.0634,1,119.3649,1.3495,0,0.9952
18017,53,0.0064,0,140.4226,562105.1037,5,-0.579
27021,126,0.0153,0,235.5315,442912.4162,5,0.7515
17014,8513,1.037,1,21.2254,0.8498,1,0.9996
29008,40918,5.0114,5,5.2452,0.4064,0,0.9898
21007,8962,1.0888,1,113.582,0.2465,0,0.999
9015,246,0.0299,0,217.8749,453736.4521,5,0.3221
31028,284,0.0347,0,43.74,4.8539,5,0.9955
10004,209388,25.4792,25,42.611,0.2879,0,0.9991
7007,11551,1.4159,1,77.7101,6.3483,5,0.9987
33,79,0.0096,0,412.3303,34783.5062,5,0.7142
13021,452,0.0549,0,75.1692,62.8073,5,0.9873
1010,207122,25.2711,25,38.1872,4.9391,5,0.985
4032,87,0.0105,0,1220.0555,12433.6548,5,0.7917
22015,874,0.1066,0,1741.1553,88255.867,5,0.8981
3015,8524,1.0391,1,26.585,0.4723,0,0.9992
35018,9314,1.1353,1,36.8107,0.2944,0,0.9998
18018,47,0.0057,0,9.3601,807662.0908,5,0.4223
19006,204432,25.0162,25,105.5069,3.0158,1,0.995
5011,205135,25.0256,25,75.2864,0.7734,1,0.9991
24006,41267,5.0203,5,102.4756,0.9157,1,0.9993
33010,45249,5.5452,5,59.8322,0.0792,0,0.9997
27022,120,0.0147,0,186.0269,607960.4994,5,0.4081
34013,13468,1.6503,1,48.4322,1.2996,0,0.9954
32009,203941,25.0357,25,34.5988,1.6177,2,0.985
31029,280,0.0344,0,82.1079,5.8598,5,0.989
2011,41466,5.0519,5,70.8783,0.363,0,0.9985
34,43,0.0053,0,110.6155,609363.4236,5,0.4409
9016,253,0.0306,0,9.0889,811174.3547,5,0.6215
4033,78,0.0095,0,15.4237,809275.9213,5,0.0601
26010,9817,1.1985,1,29.7045,3.5065,3,0.989
13022,421,0.0513,0,1481.1094,208057.7366,5,0.4591
25007,9035,1.1016,1,1120.8226,140.7592,5,0.9899
14005,207002,25.1186,25,66.0127,1.204,0,0.9983
30014,8656,1.0588,1,68.567,0.9512,0,0.9971
12010,8365,1.0254,1,67.0841,0.1648,1,0.9984
6006,41549,5.0899,5,243.1658,2.5472,1,0.9995
22016,894,0.109,0,7145.9766,8250.1471,5,0.361
18019,55,0.0067,0,209.0232,407835.3993,5,0.5063
8015,8472,1.0366,1,25.7841,0.6635,0,0.9972
31030,277,0.034,0,169.0795,16.6809,5,0.993
15006,43974,5.3438,5,130.6019,0.1568,1,0.9992
35,69,0.0084,0,22.3064,809912.0382,5,-0.2191
16010,9801,1.197,1,23.545,2.5439,4,0.9866
27023,134,0.0164,0,854.556,408663.8486,5,0.5019
4034,69,0.0084,0,404.8996,465224.8174,5,0.4256
9017,251,0.0305,0,19.9836,809856.7432,5,-0.39
3016,8550,1.0415,1,209.5857,23.0205,5,0.9841
13023,424,0.0516,0,308.5934,409908.2896,5,0.8386
21008,8896,1.0885,1,30.1164,0.4512,1,0.9991
20005,41283,5.0253,5,18.4662,0.6182,0,0.9975
17015,8503,1.0377,1,154.0013,1.9937,0,0.9997
31031,277,0.034,0,14.8298,21.7443,5,0.9061
18020,47,0.0057,0,11.8816,807601.9229,5,-8e-04
36,75,0.0092,0,35.7259,14.0735,5,0.9637
7008,11668,1.4231,1,151.9687,7.7888,5,0.9789
35019,9323,1.1321,1,85.3247,0.164,0,0.9998
22017,821,0.1005,0,5711.4903,9537.4027,5,0.0685
4035,78,0.0096,0,706.9809,405120.86,5,0.9493
27024,121,0.0146,0,42.6612,809872.8889,5,-0.952
1011,206512,25.2583,25,8.1399,0.3314,0,0.9961
5012,205698,25.021,25,110.6081,1.8017,0,0.9991
11005,41391,5.0074,5,119.6892,2.0218,0,0.9998
23005,205227,25.0063,25,63.3713,0.7038,0,0.9955
28008,205989,25.0686,25,12.4282,0.7731,2,0.984
34014,13379,1.6473,1,124.1406,8.7725,4,0.9895
29009,41004,5.0115,5,3.1815,0.4168,1,0.9966
2012,41692,5.0536,5,39.0278,0.1943,0,0.9974
9018,215,0.0262,0,7.135,807795.2133,5,0.642
31032,271,0.0333,0,247.9441,349.7202,5,0.7219
18021,45,0.0055,0,170.4436,603691.9038,5,0.8657
37,64,0.0078,0,576.0883,544.2249,5,0.9264
4036,65,0.0079,0,3.9144,1e+06,5,-0.1625
