gene_id	gene_name
135	1700029H14Rik
136	1700029I15Rik
137	1700029J07Rik
138	1700029M20Rik
139	1700030C10Rik
140	1700030C14Rik
141	1700030J22Rik
142	1700030K09Rik
143	1700034G24Rik
144	1700034H15Rik
145	1700034I23Rik
146	1700034P13Rik
147	1700036A12Rik
148	1700037C18Rik
149	1700037H04Rik
150	1700039M10Rik
151	1700040D17Rik
152	1700041G16Rik
153	1700047F07Rik
154	1700047K16Rik
155	1700047M11Rik
156	1700047N06Rik
157	1700048F04Rik
158	1700048O20Rik
159	1700049E17Rik2
160	1700051A21Rik
161	1700051O22Rik
162	1700052K11Rik
163	1700054O19Rik
164	1700055D18Rik
165	1700056E22Rik
166	1700056N10Rik
167	1700058P15Rik
168	1700060J05Rik
169	1700063D05Rik
170	1700064H15Rik
171	1700064M15Rik
172	1700065D16Rik
173	1700065J18Rik
174	1700066B17Rik
175	1700066M21Rik
176	1700067K01Rik
177	1700071K01Rik
178	1700071M16Rik
179	1700074H08Rik
180	1700080N15Rik
181	1700084C06Rik
182	1700084E18Rik
183	1700085C21Rik
184	1700086D15Rik
185	1700086L19Rik
186	1700086O06Rik
187	1700086P04Rik
188	1700088E04Rik
189	1700092K14Rik
190	1700093K21Rik
191	1700094D03Rik
192	1700095J03Rik
193	1700095J12Rik
194	1700095K22Rik
195	1700096K18Rik
196	1700097M23Rik
197	1700099I09Rik
198	1700101I11Rik
199	1700101I19Rik
200	1700102P08Rik
201	1700105P06Rik
202	1700108N11Rik
203	1700109H08Rik
204	1700109K24Rik
205	1700110C19Rik
206	1700110I01Rik
207	1700110K17Rik
208	1700111E14Rik
209	1700112D23Rik
210	1700112J16Rik
211	1700113A16Rik
212	1700120C14Rik
213	1700120G07Rik
214	1700122D07Rik
215	1700123J17Rik
216	1700123K08Rik
217	1700123L14Rik
218	1700123M08Rik
219	1700123O12Rik
220	1700123O20Rik
221	1700124L16Rik
222	1700125H20Rik
223	1700128F08Rik
224	1810008B01Rik
225	1810008I18Rik
226	1810009A15Rik
227	1810010H24Rik
228	1810010K12Rik
229	1810012K08Rik
230	1810013D15Rik
231	1810013L24Rik
232	1810014B01Rik
233	1810019N24Rik
234	1810020O05Rik
235	1810021B22Rik
236	1810024B03Rik
237	1810026B05Rik
238	1810030O07Rik
239	1810034E14Rik
240	1810037I17Rik
241	1810041H14Rik
242	1810044D09Rik
243	1810046K07Rik
244	1810055G02Rik
245	1810058I24Rik
246	1810059C17Rik
247	1810059H22Rik
248	1810062G17Rik
249	1810062O18Rik
250	1810064F22Rik
251	2010001A14Rik
252	2010001K21Rik
253	2010007H06Rik
254	2010008C14Rik
255	2010106E10Rik
256	2010109A12Rik
257	2010204K13Rik
258	2010300C02Rik
259	2010308F09Rik
260	2010315B03Rik
261	2010320M18Rik
262	2010320O07Rik
263	2200002D01Rik
264	2210016F16Rik
265	2210016L21Rik
266	2210406H18Rik
267	2210406O10Rik
268	2210407C18Rik
269	2210408F21Rik
270	2210408I21Rik
271	2210418O10Rik
272	2300009A05Rik
273	2310001H17Rik
274	2310001K24Rik
275	2310002F09Rik
276	2310009A05Rik
277	2310009B15Rik
278	2310010J17Rik
279	2310011J03Rik
280	2310015A10Rik
281	2310016G11Rik
282	2310022A10Rik
283	2310022B05Rik
284	2310026L22Rik
285	2310030G06Rik
286	2310033P09Rik
287	2310034G01Rik
288	2310034O05Rik
289	2310039H08Rik
290	2310039L15Rik
291	2310040G07Rik
292	2310040G24Rik
293	2310043L19Rik
294	2310043M15Rik
295	2310043P16Rik
296	2310047D07Rik
297	2310057M21Rik
298	2310058D17Rik
299	2310061I04Rik
300	2310068J16Rik
301	2310074N15Rik
302	2410002F23Rik
303	2410004B18Rik
304	2410004I01Rik
305	2410004P03Rik
306	2410006H16Rik
307	2410018L13Rik
308	2410021H03Rik
309	2410022M11Rik
310	2410080I02Rik
311	2410131K14Rik
312	2410137M14Rik
313	2500002B13Rik
314	2500004C02Rik
315	2510002D24Rik
316	2510009E07Rik
317	2510016D11Rik
318	2510017J16Rik
319	2510039O18Rik
320	2510046G10Rik
321	2600006K01Rik
322	2600014E21Rik
323	2610001J05Rik
324	2610002M06Rik
325	2610005L07Rik
326	2610008E11Rik
327	2610011E03Rik
328	2610012C04Rik
329	2610020C07Rik
330	2610021A01Rik
331	2610027K06Rik
332	2610028E06Rik
333	2610035D17Rik
334	2610035F20Rik
335	2610037D02Rik
336	2610042L04Rik
337	2610044O15Rik8
338	2610203C22Rik
339	2610300M13Rik
340	2610301B20Rik
341	2610306M01Rik
342	2610307P16Rik
343	2610316D01Rik
344	2610318N02Rik
345	2610507B11Rik
346	2610509F24Rik
347	2610528A11Rik
348	2700029L08Rik
349	2700033N17Rik
350	2700038G22Rik
351	2700046A07Rik
352	2700046G09Rik
353	2700049A03Rik
354	2700054A10Rik
355	2700062C07Rik
356	2700068H02Rik
357	2700069I18Rik
358	2700078F05Rik
359	2700080J24Rik
360	2700081O15Rik
361	2700097O09Rik
362	2700099C18Rik
363	2810001G20Rik
364	2810002D19Rik
365	2810004N23Rik
366	2810006K23Rik
367	2810013P06Rik
368	2810021J22Rik
369	2810025M15Rik
370	2810029C07Rik
371	2810030D12Rik
372	2810032G03Rik
373	2810039B14Rik
374	2810049E08Rik
375	2810402E24Rik
376	2810403D21Rik
377	2810405F15Rik
378	2810405F17Rik
379	2810407A14Rik
380	2810408A11Rik
381	2810408I11Rik
382	2810410L24Rik
383	2810414N06Rik
384	2810428J06Rik
385	2810429I04Rik
386	2810432F15Rik
387	2810433D01Rik
388	2810442N19Rik
389	2810454H06Rik
390	2810455O05Rik
391	2810459M11Rik
392	2900002M20Rik
393	2900005J15Rik
394	2900009J06Rik
395	2900018N21Rik
396	2900022M07Rik
397	2900026A02Rik
398	2900027M19Rik
399	2900035J10Rik
400	2900037B21Rik
401	2900041M22Rik
402	2900042K21Rik
403	2900052L18Rik
404	2900052N01Rik
405	2900064F13Rik
406	2900064K03Rik
407	2900069G24Rik
408	2900072N19Rik
409	2900076A07Rik
410	2900076G11Rik
411	2900079G21Rik
412	2900089D17Rik
413	2900092N22Rik
414	2900093K20Rik
415	2900097C17Rik
416	3000002C10Rik
417	3010001F23Rik
418	3010003L21Rik
419	3110001I22Rik
420	3110009E18Rik
421	3110021N24Rik
422	3110039M20Rik
423	3110040N11Rik
424	3110045C21Rik
425	3110053B16Rik
426	3110056K07Rik
427	3110062G12Rik
428	3110067C02Rik
429	3110070M22Rik
430	3110080O07Rik
431	3110082I17Rik
432	3110082J24Rik
433	3110083C13Rik
434	3110099E03Rik
435	3222401L13Rik
436	3300002A11Rik
437	3300002I08Rik
438	3300002P13Rik
439	3425401B19Rik
440	3632454L22Rik
441	3830403N18Rik
442	3830406C13Rik
443	3830408C21Rik
444	3830432H09Rik
445	3930402G23Rik
446	4430402I18Rik
447	4631405J19Rik
448	4632404H12Rik
449	4632404M16Rik
450	4632411P08Rik
451	4632415L05Rik
452	4632427E13Rik
453	4632428C04Rik
454	4632432E15Rik
455	4633401B06Rik
456	4731419I09Rik
457	4732414G09Rik
458	4732416N19Rik
459	4732419C18Rik
460	4732440D04Rik
461	4732463B04Rik
462	4732471J01Rik
463	4732487G21Rik
464	4732491K20Rik
465	4732496C06Rik
466	4833404L02Rik
467	4833407H14Rik
468	4833411C07Rik
469	4833412C05Rik
470	4833412K13Rik
471	4833413E03Rik
472	4833413G10Rik
473	4833417C18Rik
474	4833418N02Rik
475	4833420G17Rik
476	4833421G17Rik
477	4833421K07Rik
478	4833422C13Rik
479	4833422M21Rik
480	4833427G06Rik
481	4833439L19Rik
482	4833445I07Rik
483	4921504A21Rik
484	4921507G05Rik
485	4921507P07Rik
486	4921511C10Rik
487	4921511E07Rik
488	4921513H07Rik
489	4921513I08Rik
490	4921522P10Rik
491	4921523L03Rik
492	4921524J17Rik
493	4921528I07Rik
494	4921531C22Rik
495	4921534H16Rik
496	4921536K21Rik
497	4921539E11Rik
498	4921539H07Rik
499	4930401G09Rik
500	4930402H24Rik
501	4930404I05Rik
502	4930404N11Rik
503	4930405A21Rik
504	4930405H06Rik
505	4930405N21Rik
506	4930405O22Rik
507	4930408O17Rik
508	4930412C18Rik
509	4930413G21Rik
510	4930417H01Rik
511	4930417O22Rik
512	4930419G24Rik
513	4930422M22Rik
514	4930426I24Rik
515	4930426L09Rik
516	4930428N03Rik
517	4930429F24Rik
518	4930429H19Rik
519	4930429P21Rik
520	4930430F08Rik
521	4930431F12Rik
522	4930431P19Rik
523	4930432B10Rik
524	4930432E11Rik
525	4930432K21Rik
526	4930434B07Rik
527	4930435N07Rik
528	4930439A04Rik
529	4930444A19Rik
530	4930444P10Rik
531	4930447C04Rik
532	4930447F24Rik
533	4930447N08Rik
534	4930448A20Rik
535	4930448E22Rik
536	4930448H16Rik
537	4930451G09Rik
538	4930451I11Rik
539	4930452B06Rik
540	4930453N24Rik
541	4930455B14Rik
542	4930455G09Rik
543	4930456G14Rik
544	4930456L15Rik
545	4930461C15Rik
546	4930465K10Rik
547	4930470B04Rik
548	4930471C04Rik
549	4930473A02Rik
550	4930477O15Rik
551	4930478K11Rik
552	4930479D17Rik
553	4930480K02Rik
554	4930480K15Rik
555	4930481A15Rik
556	4930481B07Rik
557	4930486L24Rik
558	4930488L21Rik
559	4930500F10Rik
560	4930500L23Rik
561	4930500M09Rik
562	4930502E18Rik
563	4930503B20Rik
564	4930503L19Rik
565	4930505A04Rik
566	4930505K13Rik
567	4930505M18Rik
568	4930506C21Rik
569	4930507D05Rik
570	4930509G22Rik
571	4930509H03Rik
572	4930509J09Rik
573	4930511A02Rik
574	4930511M06Rik
575	4930512B01Rik
576	4930512M02Rik
577	4930513D17Rik
578	4930513N10Rik
579	4930513N20Rik
580	4930515G01Rik
581	4930517E11Rik
582	4930517J16Rik
583	4930518I15Rik
584	4930518J20Rik
585	4930519F16Rik
586	4930519L02Rik
587	4930520O04Rik
588	4930522L14Rik
589	4930523C07Rik
590	4930524B15Rik
591	4930524O07Rik
592	4930525G20Rik
593	4930526A20Rik
594	4930526L06Rik
595	4930527J03Rik
596	4930528D03Rik
597	4930528J11Rik
598	4930532G15Rik
599	4930533I22Rik
600	4930533N22Rik
601	4930535L15Rik
602	4930538E20Rik
603	4930539E08Rik
604	4930539J05Rik
605	4930540M05Rik
606	4930544I03Rik
607	4930544L04Rik
608	4930545L23Rik
609	4930547M16Rik
610	4930548H24Rik
611	4930550C14Rik
612	4930550C17Rik
613	4930553P18Rik
614	4930555A03Rik
615	4930555F03Rik
616	4930556I23Rik
617	4930557K07Rik
618	4930558J18Rik
619	4930562C15Rik
620	4930562F07Rik
621	4930563E22Rik
622	4930565N06Rik
623	4930566F21Rik
624	4930566N20Rik
625	4930567K12Rik
626	4930568G15Rik
627	4930570G19Rik
628	4930573H18Rik
629	4930577N17Rik
630	4930578G10Rik
631	4930578M01Rik
632	4930579C12Rik
633	4930579G18Rik
634	4930579G24Rik
635	4930579H20Rik
636	4930579K19Rik
637	4930579M01Rik
638	4930580E04Rik
639	4930581F22Rik
640	4930588G17Rik
641	4930589L23Rik
642	4930589O11Rik
643	4930590J08Rik
644	4930592C13Rik
645	4930593C16Rik
646	4930594M22Rik
647	4930597L12Rik
648	4930597O21Rik
649	4930599N23Rik
650	4930599N24Rik
651	4931403E22Rik
652	4931406C07Rik
653	4931406P16Rik
654	4931413K12Rik
655	4931414P19Rik
656	4931415C17Rik
657	4931428F04Rik
658	4931440P22Rik
659	4932413F04Rik
660	4932414N04Rik
661	4932422M17Rik
662	4932435O22Rik
663	4932438A13Rik
664	4932438H23Rik
665	4932441J04Rik
666	4932442E05Rik
667	4932443L11Rik
668	4932702P03Rik
669	4933400F21Rik
670	4933402D24Rik
671	4933404I11Rik
672	4933404O12Rik
673	4933405L10Rik
674	4933405O20Rik
675	4933406C10Rik
676	4933406I18Rik
677	4933406P04Rik
678	4933407K13Rik
679	4933407L21Rik
680	4933409D19Rik
681	4933409G03Rik
682	4933411E06Rik
683	4933411K16Rik
684	4933411O13Rik
685	4933412L11Rik
686	4933413C19Rik
687	4933413J09Rik
688	4933413L06Rik
689	4933415A04Rik
690	4933416E14Rik
691	4933417C20Rik
692	4933417D19Rik
693	4933417G07Rik
694	4933417O13Rik
695	4933421O10Rik
696	4933423P22Rik
697	4933424G06Rik
698	4933424M12Rik
699	4933425M03Rik
700	4933427D14Rik
701	4933427I04Rik
702	4933427I22Rik
703	4933427J07Rik
704	4933428G20Rik
705	4933429H19Rik
706	4933430H06Rik
707	4933430I17Rik
708	4933431E20Rik
709	4933431G14Rik
710	4933431K14Rik
711	4933431M02Rik
712	4933433G15Rik
713	4933434E20Rik
714	4933435F18Rik
715	4933436F18Rik
716	4933436I20Rik
717	4933438K21Rik
718	4933439C10Rik
719	4933439K11Rik
720	4933440N22Rik
721	5031410I06Rik
722	5031415H12Rik
723	5031425E22Rik
724	5031425F14Rik
725	5031434O11Rik
726	5031439G07Rik
727	5033403F01Rik
728	5033404E19Rik
729	5033417F24Rik
730	5033426O07Rik
731	5033430I15Rik
732	5330406M23Rik
733	5330413P13Rik
734	5330416C01Rik
735	5330417C22Rik
736	5330429C05Rik
737	5330434G04Rik
738	5330437M03Rik
739	5330438D12Rik
740	5330438I03Rik
741	5330439K02Rik
742	5430400D12Rik
743	5430402O13Rik
744	5430403G16Rik
745	5430405H02Rik
746	5430416N02Rik
747	5430420F09Rik
748	5430427N15Rik
749	5430427O19Rik
750	5430431A17Rik
751	5430434F05Rik
752	5530400K19Rik
753	5530401A14Rik
754	5530601H04Rik
755	5730403I07Rik
756	5730405O15Rik
757	5730408A14Rik
758	5730409E04Rik
759	5730412P04Rik
760	5730419F03Rik
761	5730455P16Rik
762	5730480H06Rik
763	5730507A11Rik
764	5730507C01Rik
765	5730522E02Rik
766	5830417I10Rik
767	5830418P13Rik
768	5830432E09Rik
769	5830444B04Rik
770	5830444F18Rik
771	5830454E08Rik
772	5830462I19Rik
773	5830468F06Rik
774	5830487J09Rik
775	5930403N24Rik
776	5930409G06Rik
777	5930420M18Rik
778	5930430L01Rik
779	6030400A10Rik
780	6030407O03Rik
781	6030442K20Rik
782	6030443J06Rik
783	6030445D17Rik
784	6030458C11Rik
785	6030460B20Rik
786	6030498E09Rik
787	6230400D17Rik
788	6330403K07Rik
789	6330403L08Rik
790	6330409D20Rik
791	6330410L21Rik
792	6330415B21Rik
793	6330418K02Rik
794	6330419E04Rik
795	6330549D23Rik
796	6330562C20Rik
797	6430500D05Rik
798	6430503K07Rik
799	6430511E19Rik
800	6430548M08Rik
801	6430550D23Rik
802	6430562O15Rik
803	6430571L13Rik
804	6430573P05Rik
805	6430584L05Rik
806	6430590A07Rik
807	6430710C18Rik
808	6530401F13Rik
809	6530402F18Rik
810	6530403H02Rik
811	6530409C15Rik
812	6530411M01Rik
813	6530437J22Rik
814	6720427I07Rik
815	6720464F23Rik
816	6720469O03Rik
817	6720475M21Rik
818	6720482G16Rik
819	6720483E21Rik
820	6720489N17Rik
821	6820402A03Rik
822	6820408C15Rik
823	6820431F20Rik
824	7330423F06Rik
825	7530428D23Rik
826	8030445P17Rik
827	8030453O22Rik
828	8030462N17Rik
829	8030474K03Rik
830	8030487O14Rik
831	8430422M14Rik
832	8430429K09Rik
833	8430432A02Rik
834	9030025P20Rik
835	9030204H09Rik
836	9030407P20Rik
837	9030612E09Rik
838	9030624G23Rik
839	9130008F23Rik
840	9130015L21Rik
841	9130017K11Rik
842	9130019O22Rik
843	9130019P16Rik
844	9130023H24Rik
845	9130024F11Rik
846	9130213A22Rik
847	9130221F21Rik
848	9130221H12Rik
849	9130227L01Rik
850	9130230L23Rik
851	9130230N09Rik
852	9130401M01Rik
853	9130409I23Rik
854	9130604C24Rik
855	9230009I02Rik
856	9230102O04Rik
857	9230104M06Rik
858	9230109A22Rik
859	9230112E08Rik
860	9230114K14Rik
861	9230116N13Rik
862	9230117E06Rik
863	9330020H09Rik
864	9330102E08Rik
865	9330104G04Rik
866	9330111N05Rik
867	9330118I20Rik
868	9330121J05Rik
869	9330136K24Rik
870	9330151L19Rik
871	9330154J02Rik
872	9330154K18Rik
873	9330158H04Rik
874	9330159F19Rik
875	9330159M07Rik
876	9330160F10Rik
877	9330161L09Rik
878	9330162012Rik
879	9330162G02Rik
880	9330171B17Rik
881	9330175E14Rik
882	9330175M20Rik
883	9330179D12Rik
884	9330182L06Rik
885	9330185C12Rik
886	9330198I05Rik
887	9330198N18Rik
888	9430002A10Rik
889	9430015G10Rik
890	9430018G01Rik
891	9430021M05Rik
892	9430034N14Rik
893	9430037G07Rik
894	9430037O13Rik
895	9430038I01Rik
896	9430041J12Rik
897	9430053O09Rik
898	9430062P05Rik
899	9430064I24Rik
900	9430065F17Rik
901	9430085M18Rik
902	9430087J23Rik
903	9430091E24Rik
904	9430092D12Rik
905	9430097D07Rik
906	9530003O04Rik
907	9530013L04Rik
908	9530026P05Rik
909	9530034E10Rik
910	9530036M11Rik
911	9530036O11Rik
912	9530051G07Rik
913	9530052C20Rik
914	9530052E02Rik
915	9530053A07Rik
916	9530056K15Rik
917	9530059O14Rik
918	9530062K07Rik
919	9530068E07Rik
920	9530077C05Rik
921	9530078K11Rik
922	9530080O11Rik
923	9530082P21Rik
924	9530085L11Rik
925	9530086O07Rik
926	9530097N15Rik
927	9630001P10Rik
928	9630010A21Rik
929	9630013D21Rik
930	9630013K17Rik
931	9630014M24Rik
932	9630028B13Rik
933	9630028H03Rik
934	9630041A04Rik
935	9830004L10Rik
936	9830144P21Rik
937	9930004E17Rik
938	9930012K11Rik
939	9930014A18Rik
940	9930021J03Rik
941	9930104L06Rik
942	9930111J21Rik1
943	9930111J21Rik2
944	9930120I10Rik
945	A130010J15Rik
946	A130014A01Rik
947	A130030D18Rik
948	A130048G24Rik
949	A130050O07Rik
950	A130051J06Rik
951	A230001M10Rik
952	A230004M16Rik
953	A230005M16Rik
954	A230006K03Rik
955	A230009B12Rik
956	A230020J21Rik
957	A230028O05Rik
958	A230052G05Rik
959	A230056P14Rik
960	A230057D06Rik
961	A230059L01Rik
962	A230060F14Rik
963	A230065N10Rik
964	A230072C01Rik
965	A230072E10Rik
966	A230077H06Rik
967	A230083G16Rik
968	A230083N12Rik
969	A230087F16Rik
970	A230103J11Rik
971	A230103L15Rik
972	A230107N01Rik
973	A2m
974	A2ml1
975	A330008L17Rik
976	A330009N23Rik
977	A330015K06Rik
978	A330023F24Rik
979	A330032B11Rik
980	A330033J07Rik
981	A330035P11Rik
982	A330040F15Rik
983	A330041J22Rik
984	A330044P14Rik
985	A330048O09Rik
986	A330069K06Rik
987	A330070K13Rik
988	A330074H02Rik
989	A330074K22Rik
990	A330076H08Rik
991	A330093E20Rik
992	A330094K24Rik
993	A330102I10Rik
994	A3galt2
995	A430005L14Rik
996	A430010J10Rik
997	A430018G15Rik
998	A430027C01Rik
999	A430027H14Rik
1000	A430033K04Rik
1001	A430035B10Rik
1002	A430050A11Rik
1003	A430057M04Rik
1004	A430073D23Rik
1005	A430078I02Rik
1006	A430093F15Rik
1007	A430105J06Rik
1008	A430108G06Rik
1009	A430110C17Rik
1010	A430110L20Rik
1011	A4galt
1012	A530013C23Rik
1013	A530017D24Rik
1014	A530021J07Rik
1015	A530040E14Rik
1016	A530041M06Rik
1017	A530058N18Rik
1018	A530064N14Rik
1019	A530072M11Rik
1020	A530076I17Rik
1021	A530083I20Rik
1022	A530083M17Rik
1023	A530084C06Rik
1024	A530095I07Rik
1025	A630001G21Rik
1026	A630014C17Rik
1027	A630023P12Rik
1028	A630031M04Rik
1029	A630052C17Rik
1030	A630072L19Rik
1031	A630072M18Rik
1032	A630081D01Rik
1033	A730011C13Rik
1034	A730013G03Rik
1035	A730017L22Rik
1036	A730020E08Rik
1037	A730020M07Rik
1038	A730035I17Rik
1039	A730036I17Rik
1040	A730045E13Rik
1041	A730046J19Rik
1042	A730049H05Rik
1043	A730056A06Rik
1044	A730060N03Rik
1045	A730062M13Rik
1046	A730071L15Rik
1047	A730081D07Rik
1048	A730082K24Rik
1049	A730085K08Rik
1050	A730089K16Rik
1051	A730090N16Rik
1052	A730098A19Rik
1053	A830005F24Rik
1054	A830008E24Rik
1055	A830009L08Rik
1056	A830011K09Rik
1057	A830018L16Rik
1058	A830019L24Rik
1059	A830019P07Rik
1060	A830031A19Rik
1061	A830036E02Rik
1062	A830052D11Rik
1063	A830073O21Rik
1064	A830082K12Rik
1065	A830092H15Rik
1066	A930001A20Rik
1067	A930001C03Rik
1068	A930003A15Rik
1069	A930003O13Rik
1070	A930004D18Rik
1071	A930004J17Rik
1072	A930005G22Rik
1073	A930005H10Rik
1074	A930005N03Rik
1075	A930006K02Rik
1076	A930006L05Rik
1077	A930007I19Rik
1078	A930009A15Rik
1079	A930012L18Rik
1080	A930012O16Rik
1081	A930014E10Rik
1082	A930016O22Rik
1083	A930017K11Rik
1084	A930017M01Rik
1085	A930024E05Rik
1086	A930028O11Rik
1087	A930029G22Rik
1088	A930030B08Rik
1089	A930032L01Rik
1090	A930033H14Rik
1091	A930036I15Rik
1092	A930037H05Rik
1093	A930038B10Rik
1094	A930041C12Rik
1095	AA386476
1096	AA387200
1097	AA413626
1098	AA414768
1099	AA465934
1100	AA467197
1101	AA474408
1102	AA914427
1103	AA986860
1104	Aaas
1105	Aacs
1106	AAdacl4fm3
1107	Aagab
1108	Aak1
1109	Aamdc
1110	Aamp
1111	Aar2
1112	Aard
1113	Aars
1114	Aars2
1115	Aarsd1
1116	Aasdh
1117	Aasdhppt
1118	Aass
1119	Aatf
1120	Aatk
1121	AB041806
1122	AB124611
1123	Abat
1124	Abca1
1125	Abca12
1126	Abca17
1127	Abca2
1128	Abca3
1129	Abca4
1130	Abca5
1131	Abca6
1132	Abca7
1133	Abca8a
1134	Abca8b
1135	Abca9
1136	Abcb10
1137	Abcb1a
1138	Abcb1b
1139	Abcb4
1140	Abcb6
1141	Abcb7
1142	Abcb8
1143	Abcb9
1144	Abcc1
1145	Abcc10
1146	Abcc12
1147	Abcc2
1148	Abcc3
1149	Abcc4
1150	Abcc5
1151	Abcc6
1152	Abcc8
1153	Abcc9
1154	Abcd1
1155	Abcd2
1156	Abcd3
1157	Abcd4
1158	Abce1
1159	Abcf1
1160	Abcf2
1161	Abcf3
1162	Abcg1
1163	Abcg2
1164	Abcg3
1165	Abcg4
1166	Abhd1
1167	Abhd10
1168	Abhd11
1169	Abhd11os
1170	Abhd12
1171	Abhd12b
1172	Abhd13
1173	Abhd14a
1174	Abhd14b
1175	Abhd15
1176	Abhd16a
1177	Abhd17a
1178	Abhd17b
1179	Abhd17c
1180	Abhd18
1181	Abhd2
1182	Abhd3
1183	Abhd4
1184	Abhd5
1185	Abhd6
1186	Abhd8
1187	Abi1
1188	Abi2
1189	Abi3
1190	Abi3bp
1191	Abitram
1192	Abl1
1193	Abl2
1194	Ablim1
1195	Ablim2
1196	Ablim3
1197	Abr
1198	Abra
1199	Abracl
1200	Abraxas1
1201	Abraxas2
1202	Abt1
1203	Abtb1
1204	Abtb2
1205	Acaa1a
1206	Acaa1b
1207	Acaa2
1208	Acaca
1209	Acacb
1210	Acad10
1211	Acad11
1212	Acad12
1213	Acad8
1214	Acad9
1215	Acadl
1216	Acadm
1217	Acads
1218	Acadsb
1219	Acadvl
1220	Acan
1221	Acap2
1222	Acap3
1223	Acat1
1224	Acat2
1225	Acat3
1226	Acbd3
1227	Acbd4
1228	Acbd5
1229	Acbd6
1230	Acbd7
1231	Accs
1232	Acd
1233	Ace
1234	Ace2
1235	Acer2
1236	Acer3
1237	Ache
1238	Acin1
1239	Ackr1
1240	Ackr2
1241	Ackr3
1242	Ackr4
1243	Acly
1244	Acmsd
1245	Acnat1
1246	Aco1
1247	Aco2
1248	Acod1
1249	Acot1
1250	Acot10
1251	Acot11
1252	Acot13
1253	Acot2
1254	Acot3
1255	Acot4
1256	Acot5
1257	Acot6
1258	Acot7
1259	Acot8
1260	Acot9
1261	Acox1
1262	Acox2
1263	Acox3
1264	Acp1
1265	Acp2
1266	Acp4
1267	Acp5
1268	Acp6
1269	Acr
1270	Acrbp
1271	Acsbg1
1272	Acsf2
1273	Acsf3
1274	Acsl1
1275	Acsl3
1276	Acsl4
1277	Acsl5
1278	Acsl6
1279	Acsm5
1280	Acss1
1281	Acss2
1282	Acss3
1283	Acta1
1284	Acta2
1285	Actb
1286	Actg1
1287	Actl6a
1288	Actl6b
1289	Actl9
1290	Actn1
1291	Actn2
1292	Actn3
1293	Actn4
1294	Actr10
1295	Actr1a
1296	Actr1b
1297	Actr2
1298	Actr3
1299	Actr3b
1300	Actr5
1301	Actr6
1302	Actr8
1303	Actrt3
1304	Acvr1
1305	Acvr1b
1306	Acvr1c
1307	Acvr2a
1308	Acvr2b
1309	Acvrl1
1310	Acy1
1311	Acy3
1312	Acyp1
